,iter,drug,tissue,model,feature,BIC,train_size,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
179,79,crizotinib,LUAD,LR,TARGET,6.230075480048169,0.75,0.4666666666666667,2,5,6,2,0.5909090909090909,0.24865020706988358,0.6904447803661319
180,80,crizotinib,LUAD,LR,TARGET,6.239265386552795,0.75,0.6,1,8,3,3,0.4318181818181818,0.24882302701790654,0.6907927066237
181,81,crizotinib,LUAD,LR,TARGET,6.26725869035746,0.75,0.6,2,7,4,2,0.5681818181818181,0.25532575398286306,0.705299420391208
182,82,crizotinib,LUAD,LR,TARGET,6.2675115898283025,0.75,0.4,1,5,6,3,0.4545454545454546,0.24998800470923846,0.6931191005198086
183,83,crizotinib,LUAD,LR,TARGET,6.240342309337006,0.75,0.6666666666666666,0,10,1,4,0.36363636363636365,0.2484798864339521,0.6901066364645584
184,84,crizotinib,LUAD,LR,TARGET,6.284639858859808,0.75,0.7333333333333333,1,10,1,3,0.6818181818181819,0.2498650994155513,0.6957235686944216
185,85,crizotinib,LUAD,LR,TARGET,6.306784307111384,0.75,0.6666666666666666,1,9,2,3,0.5,0.25913844958031595,0.7226645590219997
186,86,crizotinib,LUAD,LR,TARGET,6.2364080930606605,0.75,0.4666666666666667,1,6,5,3,0.5454545454545454,0.24490536190496115,0.6828538320089537
187,87,crizotinib,LUAD,LR,TARGET,6.29473055443002,0.75,0.5333333333333333,0,8,3,4,0.18181818181818185,0.2542130402950701,0.701729530728944
188,88,crizotinib,LUAD,LR,TARGET,6.251680799205674,0.75,0.5333333333333333,0,8,3,4,0.29545454545454547,0.25301509904618597,0.6992082536078029
189,89,crizotinib,LUAD,LR,TARGET,6.3314762025146685,0.75,0.5333333333333333,0,8,3,4,0.25,0.2795550553688087,0.7633434615586474
190,90,crizotinib,LUAD,LR,TARGET,6.2662731102487985,0.75,0.6666666666666666,0,10,1,4,0.5454545454545454,0.24099171095639907,0.6751083853497817
191,91,crizotinib,LUAD,LR,TARGET,6.240982227167846,0.75,0.4666666666666667,0,7,4,4,0.38636363636363635,0.24951937206468344,0.6921859184654904
192,92,crizotinib,LUAD,LR,TARGET,6.254957892636816,0.75,0.7333333333333333,3,8,3,1,0.6818181818181818,0.2451825787807574,0.6836833595994078
193,93,crizotinib,LUAD,LR,TARGET,6.23617921762947,0.75,0.8,2,10,1,2,0.6136363636363636,0.24781748780889748,0.6887821630539552
194,94,crizotinib,LUAD,LR,TARGET,6.237227278137419,0.75,0.6666666666666666,1,9,2,3,0.5681818181818181,0.2477089020651471,0.6885646915983238
195,95,crizotinib,LUAD,LR,TARGET,6.347754255226451,0.75,0.4,0,6,5,4,0.11363636363636365,0.30525594669892375,0.8140898708266119
196,96,crizotinib,LUAD,LR,TARGET,6.284764531119226,0.75,0.6,1,8,3,3,0.3181818181818182,0.250444027686434,0.6922566326922838
197,97,crizotinib,LUAD,LR,TARGET,6.236234401937136,0.75,0.7333333333333333,0,11,0,4,0.6818181818181819,0.24648126257966366,0.6861088065352597
198,98,crizotinib,LUAD,LR,TARGET,6.241051339547015,0.75,0.4,0,6,5,4,0.4545454545454546,0.24992870883264545,0.6930046474815591
199,99,crizotinib,LUAD,LR,TARGET,6.229273915166789,0.75,0.8,1,11,0,3,0.6363636363636364,0.24728568195681844,0.6877165655583153
200,0,crizotinib,LUAD,LR,TARGET,6.357932175807313,0.8,0.4166666666666667,1,4,4,3,0.25,0.2638275168671398,0.721047188687169
201,1,crizotinib,LUAD,LR,TARGET,6.405038217850793,0.8,0.3333333333333333,0,4,4,4,0.0625,0.26428479128039345,0.7219235959824731
202,2,crizotinib,LUAD,LR,TARGET,6.405529647928274,0.8,0.5,2,4,4,2,0.40625,0.25548495480671723,0.7041730455381693
203,3,crizotinib,LUAD,LR,TARGET,6.381098914539131,0.8,0.4166666666666667,0,5,3,4,0.28125,0.25659853836598656,0.7063813580168082
204,4,crizotinib,LUAD,LR,TARGET,6.3722837291226355,0.8,0.4166666666666667,1,4,4,3,0.40625,0.2513404071339847,0.6957817604805302
205,5,crizotinib,LUAD,LR,TARGET,6.370077095621552,0.8,0.5,1,5,3,3,0.375,0.2502216925087459,0.6935911563161016
206,6,crizotinib,LUAD,LR,TARGET,6.402345214966293,0.8,0.5833333333333334,0,7,1,4,0.59375,0.24832228980689242,0.6898207760024243
207,7,crizotinib,LUAD,LR,TARGET,6.377251655526823,0.8,0.3333333333333333,0,4,4,4,0.125,0.2544459387396047,0.7020424761039626
208,8,crizotinib,LUAD,LR,TARGET,6.426413795277113,0.8,0.5833333333333334,1,6,2,3,0.3125,0.2541820567674644,0.7017006528669661
209,9,crizotinib,LUAD,LR,TARGET,6.3697086617173895,0.8,0.4166666666666667,1,4,4,3,0.34375,0.2497966941319916,0.6926819286130276
210,10,crizotinib,LUAD,LR,TARGET,6.408540676477303,0.8,0.5833333333333334,2,5,3,2,0.40625,0.263981188500824,0.7224620156975939
211,11,crizotinib,LUAD,LR,TARGET,6.383611057084242,0.8,0.4166666666666667,0,5,3,4,0.40625,0.251727975994301,0.6966088402633058
212,12,crizotinib,LUAD,LR,TARGET,6.418430367022169,0.8,0.5,1,5,3,3,0.375,0.2538341763001149,0.7011068458143367
213,13,crizotinib,LUAD,LR,TARGET,6.372383810218321,0.8,0.5833333333333334,0,7,1,4,0.3125,0.2502987732295345,0.693745011416521
214,14,crizotinib,LUAD,LR,TARGET,6.379311581511636,0.8,0.6666666666666666,1,7,1,3,0.34375,0.2532429691579621,0.6996748375735019
215,15,crizotinib,LUAD,LR,TARGET,6.369641996199424,0.8,0.5,1,5,3,3,0.53125,0.25019206981898,0.6935318560863034
216,16,crizotinib,LUAD,LR,TARGET,6.408404375969358,0.8,0.5833333333333334,1,6,2,3,0.5,0.24098882585824621,0.6750219336518034
217,17,crizotinib,LUAD,LR,TARGET,6.41183144294016,0.8,0.5,1,5,3,3,0.40625,0.27989554834950586,0.7606470837551597
218,18,crizotinib,LUAD,LR,TARGET,6.395874422404931,0.8,0.5,2,4,4,2,0.5625,0.2587173521532471,0.7115371634202927
219,19,crizotinib,LUAD,LR,TARGET,6.366737796626428,0.8,0.5,1,5,3,3,0.5,0.24921679666809218,0.6915805651745517
220,20,crizotinib,LUAD,LR,TARGET,6.358492564162292,0.8,0.5,2,4,4,2,0.65625,0.2473834059554231,0.6879087007713226
221,21,crizotinib,LUAD,LR,TARGET,6.377894859281489,0.8,0.5833333333333334,1,6,2,3,0.53125,0.23710423523520685,0.6650751399992808
222,22,crizotinib,LUAD,LR,TARGET,6.4070124243639786,0.8,0.5833333333333334,2,5,3,2,0.5625,0.26827109026021884,0.73411900251894
223,23,crizotinib,LUAD,LR,TARGET,6.399062735518733,0.8,0.5,0,6,2,4,0.28125,0.2614535619693045,0.7163679846170242
224,24,crizotinib,LUAD,LR,TARGET,6.378359235398968,0.8,0.6666666666666666,0,8,0,4,0.46875,0.2462455634105215,0.6856364268366651
225,25,crizotinib,LUAD,LR,TARGET,6.369973886660264,0.8,0.08333333333333333,0,1,7,4,0.0625,0.3330156450083643,0.8903349066272271
226,26,crizotinib,LUAD,LR,TARGET,6.432889802041817,0.8,0.4166666666666667,1,4,4,3,0.3125,0.26934774613122253,0.7323868403230948
227,27,crizotinib,LUAD,LR,TARGET,6.361094045160371,0.8,0.6666666666666666,1,7,1,3,0.34375,0.24636899495155992,0.6858699105614253
228,28,crizotinib,LUAD,LR,TARGET,6.389345617789507,0.8,0.6666666666666666,2,6,2,2,0.5,0.25429549311753374,0.7017094648984762
229,29,crizotinib,LUAD,LR,TARGET,6.411625583106449,0.8,0.5833333333333334,0,7,1,4,0.375,0.2477438076423665,0.6888067709299821
230,30,crizotinib,LUAD,LR,TARGET,6.372946972364111,0.8,0.3333333333333333,0,4,4,4,0.1875,0.25089930210275824,0.6949458791927929
231,31,crizotinib,LUAD,LR,TARGET,6.359173328751673,0.8,0.6666666666666666,1,7,1,3,0.65625,0.24651622734618803,0.6861744348361968
232,32,crizotinib,LUAD,LR,TARGET,6.384991949720051,0.8,0.4166666666666667,1,4,4,3,0.5,0.25445835689273955,0.7016033448665939
233,33,crizotinib,LUAD,LR,TARGET,6.364516447108633,0.8,0.16666666666666666,1,1,7,3,0.25,0.330600939265877,0.8804209251789447
234,34,crizotinib,LUAD,LR,TARGET,6.39291547765351,0.8,0.6666666666666666,1,7,1,3,0.4375,0.24790011878677357,0.6889432843735385
235,35,crizotinib,LUAD,LR,TARGET,6.3699144450864456,0.8,0.4166666666666667,0,5,3,4,0.375,0.24919586875921454,0.6915387719416013
236,36,crizotinib,LUAD,LR,TARGET,6.409516971859292,0.8,0.6666666666666666,0,8,0,4,0.375,0.24255159743078822,0.6782365446126203
237,37,crizotinib,LUAD,LR,TARGET,6.372745419536401,0.8,0.5,0,6,2,4,0.28125,0.2506024088280487,0.6943532141846042
238,38,crizotinib,LUAD,LR,TARGET,6.367865321639052,0.8,0.6666666666666666,1,7,1,3,0.5,0.24896499008470122,0.691077652946969
239,39,crizotinib,LUAD,LR,TARGET,6.466794297686532,0.8,0.5833333333333334,1,6,2,3,0.3125,0.29497276846778503,0.7973446888036969
240,40,crizotinib,LUAD,LR,TARGET,6.369436476392912,0.8,0.6666666666666666,1,7,1,3,0.46875,0.2490388261801032,0.6912249149177957
241,41,crizotinib,LUAD,LR,TARGET,6.420962626294804,0.8,0.6666666666666666,0,8,0,4,0.1875,0.24554924334933134,0.6842696468771511
242,42,crizotinib,LUAD,LR,TARGET,6.367987263801949,0.8,0.5833333333333334,1,6,2,3,0.46875,0.2482911979524235,0.68972930804745
243,43,crizotinib,LUAD,LR,TARGET,6.357965039585876,0.8,0.3333333333333333,1,3,5,3,0.25,0.2632876699862236,0.7198787225322647
244,44,crizotinib,LUAD,LR,TARGET,6.368380129679756,0.8,0.5,2,4,4,2,0.34375,0.25096088924707544,0.6950692031350738
245,45,crizotinib,LUAD,LR,TARGET,6.371632870666573,0.8,0.5833333333333334,0,7,1,4,0.40625,0.2491731207465052,0.6914931791241347
246,46,crizotinib,LUAD,LR,TARGET,6.406863261905012,0.8,0.6666666666666666,2,6,2,2,0.59375,0.25905684783611427,0.7130240538845908
247,47,crizotinib,LUAD,LR,TARGET,6.374575281275343,0.8,0.75,1,8,0,3,0.375,0.24533064034727722,0.6838075222828605
248,48,crizotinib,LUAD,LR,TARGET,6.3628247515402805,0.8,0.4166666666666667,1,4,4,3,0.34375,0.2501480442014153,0.6934367545507644
249,49,crizotinib,LUAD,LR,TARGET,6.3681772219037995,0.8,0.6666666666666666,1,7,1,3,0.5,0.2481370378670126,0.6894211081733329
250,50,crizotinib,LUAD,LR,TARGET,6.356287747413797,0.8,0.75,2,7,1,2,0.5,0.24844040840253348,0.6900270722648362
251,51,crizotinib,LUAD,LR,TARGET,6.382315936783178,0.8,0.5,0,6,2,4,0.375,0.2514744105526946,0.6960990534836172
252,52,crizotinib,LUAD,LR,TARGET,6.369829974557832,0.8,0.4166666666666667,1,4,4,3,0.4375,0.2503276818532443,0.693802526411531
253,53,crizotinib,LUAD,LR,TARGET,6.382392188956725,0.8,0.3333333333333333,0,4,4,4,0.1875,0.2569179479445198,0.707028769789542
254,54,crizotinib,LUAD,LR,TARGET,6.420919105486581,0.8,0.5,1,5,3,3,0.21875,0.26953642311778264,0.7333891476812716
255,55,crizotinib,LUAD,LR,TARGET,6.371813541703953,0.8,0.5,0,6,2,4,0.28125,0.25063715625896893,0.6944216358182493
256,56,crizotinib,LUAD,LR,TARGET,6.370252463728734,0.8,0.5833333333333334,0,7,1,4,0.53125,0.24873282299017377,0.6906126887730739
257,57,crizotinib,LUAD,LR,TARGET,6.376358620300017,0.8,0.75,1,8,0,3,0.3125,0.22763228816339934,0.6460438586251105
258,58,crizotinib,LUAD,LR,TARGET,6.370739915329789,0.8,0.6666666666666666,1,7,1,3,0.40625,0.2408567231884253,0.6745749101232345
259,59,crizotinib,LUAD,LR,TARGET,6.360700140105357,0.8,0.4166666666666667,1,4,4,3,0.53125,0.2473411199132027,0.6878196267103492
260,60,crizotinib,LUAD,LR,TARGET,6.369894073355923,0.8,0.6666666666666666,1,7,1,3,0.40625,0.24871160054614452,0.6905706464250264
261,61,crizotinib,LUAD,LR,TARGET,6.437219026783882,0.8,0.5,0,6,2,4,0.59375,0.26853923400533697,0.7361536844005635
262,62,crizotinib,LUAD,LR,TARGET,6.366740678291986,0.8,0.5833333333333334,2,5,3,2,0.46875,0.24989701226386074,0.6929113220931157
263,63,crizotinib,LUAD,LR,TARGET,6.370238946018714,0.8,0.75,1,8,0,3,0.65625,0.22692266961289495,0.6452141330314891
264,64,crizotinib,LUAD,LR,TARGET,6.370361400490081,0.8,0.5,0,6,2,4,0.53125,0.24957587116037908,0.692298855687778
265,65,crizotinib,LUAD,LR,TARGET,6.403751869418934,0.8,0.5833333333333334,1,6,2,3,0.40625,0.2590103787291705,0.7117282833136924
266,66,crizotinib,LUAD,LR,TARGET,6.3735243015553635,0.8,0.6666666666666666,0,8,0,4,0.8125,0.24573477817224812,0.6846151847080119
267,67,crizotinib,LUAD,LR,TARGET,6.370899331645791,0.8,0.5833333333333334,1,6,2,3,0.375,0.24965187195234015,0.6924514046423195
268,68,crizotinib,LUAD,LR,TARGET,6.372738001461388,0.8,0.5833333333333334,2,5,3,2,0.59375,0.24238130143131156,0.677284723460859
269,69,crizotinib,LUAD,LR,TARGET,6.36741311320395,0.8,0.6666666666666666,1,7,1,3,0.8125,0.23023025805432581,0.6521891439032504
270,70,crizotinib,LUAD,LR,TARGET,6.41334153168517,0.8,0.4166666666666667,0,5,3,4,0.625,0.26388757472462043,0.7219639939747694
271,71,crizotinib,LUAD,LR,TARGET,6.365861178931182,0.8,0.75,1,8,0,3,0.65625,0.24752965569062124,0.6882061599633974
272,72,crizotinib,LUAD,LR,TARGET,6.405369405291256,0.8,0.4166666666666667,0,5,3,4,0.25,0.2643904298685948,0.7224019011366152
273,73,crizotinib,LUAD,LR,TARGET,6.375103974741596,0.8,0.3333333333333333,1,3,5,3,0.3125,0.25448853984617353,0.7020762402970607
274,74,crizotinib,LUAD,LR,TARGET,6.4236812524289295,0.8,0.4166666666666667,1,4,4,3,0.3125,0.2777248007472571,0.7512254472938006
275,75,crizotinib,LUAD,LR,TARGET,6.371590025027424,0.8,0.5,1,5,3,3,0.34375,0.2518592892905223,0.6968310146894732
276,76,crizotinib,LUAD,LR,TARGET,6.36800304694164,0.8,0.5833333333333334,2,5,3,2,0.53125,0.2377470461458877,0.6677262554985003
277,77,crizotinib,LUAD,LR,TARGET,6.36891893269988,0.8,0.5,1,5,3,3,0.53125,0.24911920400151177,0.6913851957973502
278,78,crizotinib,LUAD,LR,TARGET,6.402436682774459,0.8,0.5833333333333334,0,7,1,4,0.09375,0.2521621918712665,0.6975074373915141
279,79,crizotinib,LUAD,LR,TARGET,6.3601226797155554,0.8,0.75,1,8,0,3,0.5,0.2459688226460178,0.6850764394079542
280,80,crizotinib,LUAD,LR,TARGET,6.361293255305457,0.8,0.5,1,5,3,3,0.40625,0.24747858066638886,0.6880928240661058
281,81,crizotinib,LUAD,LR,TARGET,6.3709656337093135,0.8,0.4166666666666667,1,4,4,3,0.46875,0.2506271466197794,0.6944017638558485
282,82,crizotinib,LUAD,LR,TARGET,6.369343499616545,0.8,0.25,1,2,6,3,0.21875,0.31465273471892136,0.8397309722592013
283,83,crizotinib,LUAD,LR,TARGET,6.38478455354357,0.8,0.6666666666666666,0,8,0,4,0.5,0.24522953250579302,0.6836027260532259
284,84,crizotinib,LUAD,LR,TARGET,6.359079180012831,0.8,0.5833333333333334,2,5,3,2,0.625,0.24717132565447664,0.6874829082318282
285,85,crizotinib,LUAD,LR,TARGET,6.369032854043039,0.8,0.5,1,5,3,3,0.46875,0.2499218144520744,0.692990779928328
286,86,crizotinib,LUAD,LR,TARGET,6.413946386451543,0.8,0.5833333333333334,0,7,1,4,0.375,0.2479476003533989,0.689004000153287
287,87,crizotinib,LUAD,LR,TARGET,6.419080962879,0.8,0.5,0,6,2,4,0.4375,0.26537321962723975,0.7254344960661676
288,88,crizotinib,LUAD,LR,TARGET,6.369952933857265,0.8,0.4166666666666667,1,4,4,3,0.46875,0.2499170165691905,0.6929814746232262
289,89,crizotinib,LUAD,LR,TARGET,6.365994013975858,0.8,0.5,1,5,3,3,0.5,0.2479572323268864,0.6890568992384392
290,90,crizotinib,LUAD,LR,TARGET,6.366868684271635,0.8,0.75,1,8,0,3,0.75,0.24757460655755148,0.6882960101700641
291,91,crizotinib,LUAD,LR,TARGET,6.359282399227042,0.8,0.16666666666666666,1,1,7,3,0.25,0.2619021822819686,0.7170512940714944
292,92,crizotinib,LUAD,LR,TARGET,6.36222840555957,0.8,0.5833333333333334,2,5,3,2,0.75,0.24210145428488405,0.677222938600576
293,93,crizotinib,LUAD,LR,TARGET,6.37702882661484,0.8,0.6666666666666666,1,7,1,3,0.40625,0.25274347741293335,0.698670667269745
294,94,crizotinib,LUAD,LR,TARGET,6.368933025940472,0.8,0.6666666666666666,0,8,0,4,0.46875,0.24786256710565868,0.6888720658045383
295,95,crizotinib,LUAD,LR,TARGET,6.370718982064875,0.8,0.6666666666666666,3,5,3,1,0.65625,0.24290415523317868,0.6779739156752017
296,96,crizotinib,LUAD,LR,TARGET,6.430892875708935,0.8,0.4166666666666667,0,5,3,4,0.28125,0.26702155134923616,0.7274339386988453
297,97,crizotinib,LUAD,LR,TARGET,6.371342710699508,0.8,0.5833333333333334,0,7,1,4,0.375,0.249090943449186,0.6913288920065254
298,98,crizotinib,LUAD,LR,TARGET,6.37875116620747,0.8,0.5,0,6,2,4,0.25,0.2538837149889342,0.700941316182902
299,99,crizotinib,LUAD,LR,TARGET,6.370882734382808,0.8,0.5,2,4,4,2,0.375,0.2511520050982031,0.6954518048324876
300,0,crizotinib,LUAD,LR,TARGET,6.511681279286766,0.85,0.6666666666666666,1,5,1,2,0.38888888888888884,0.240734089619909,0.6743022880597018
301,1,crizotinib,LUAD,LR,TARGET,6.533479883696187,0.85,0.6666666666666666,0,6,0,3,0.2777777777777778,0.24360838899507936,0.6806072279342581
302,2,crizotinib,LUAD,LR,TARGET,6.534262224322901,0.85,0.6666666666666666,1,5,1,2,0.3333333333333333,0.25866052182668553,0.7114705203570453
303,3,crizotinib,LUAD,LR,TARGET,6.484731411151691,0.85,0.3333333333333333,1,2,4,2,0.38888888888888884,0.24819822670621536,0.6895056576814879
304,4,crizotinib,LUAD,LR,TARGET,6.488624165341432,0.85,0.6666666666666666,1,5,1,2,0.5555555555555556,0.2478945363597044,0.6889360862136282
305,5,crizotinib,LUAD,LR,TARGET,6.486492385700962,0.85,0.6666666666666666,1,5,1,2,0.6666666666666666,0.2471076027429174,0.6873618715580787
306,6,crizotinib,LUAD,LR,TARGET,6.503333904695196,0.85,0.4444444444444444,2,2,4,1,0.5555555555555556,0.2586123930474932,0.710278975085066
307,7,crizotinib,LUAD,LR,TARGET,6.4908259448136505,0.85,0.4444444444444444,0,4,2,3,0.4444444444444445,0.24995943340245674,0.6930665001645525
308,8,crizotinib,LUAD,LR,TARGET,6.48921093051716,0.85,0.5555555555555556,0,5,1,3,0.5,0.24861278376115692,0.6903724406020009
309,9,crizotinib,LUAD,LR,TARGET,6.499786281452135,0.85,0.4444444444444444,0,4,2,3,0.3333333333333333,0.25696310065887823,0.7071404248182884
310,10,crizotinib,LUAD,LR,TARGET,6.527930316926127,0.85,0.6666666666666666,1,5,1,2,0.3888888888888889,0.2516893843602656,0.6966258001502256
311,11,crizotinib,LUAD,LR,TARGET,6.48989379174475,0.85,0.6666666666666666,1,5,1,2,0.2777777777777778,0.248632675181675,0.690412586419596
312,12,crizotinib,LUAD,LR,TARGET,6.488651259540761,0.85,0.6666666666666666,0,6,0,3,0.6666666666666667,0.24749916568656058,0.6881449399705429
313,13,crizotinib,LUAD,LR,TARGET,6.482705010909657,0.85,0.7777777777777778,1,6,0,2,0.5,0.24234329003099397,0.6777741232024818
314,14,crizotinib,LUAD,LR,TARGET,6.49841330550061,0.85,0.5555555555555556,1,4,2,2,0.22222222222222224,0.2558316278763966,0.7048702954628885
315,15,crizotinib,LUAD,LR,TARGET,6.487579761460426,0.85,0.6666666666666666,0,6,0,3,0.7222222222222222,0.24766532708796093,0.6884776925930872
316,16,crizotinib,LUAD,LR,TARGET,6.493939151158251,0.85,0.7777777777777778,2,5,1,1,0.6111111111111112,0.22802663008925078,0.6467883487606987
317,17,crizotinib,LUAD,LR,TARGET,6.4913201567975145,0.85,0.6666666666666666,0,6,0,3,0.2222222222222222,0.2491552983114295,0.6914589001911973
318,18,crizotinib,LUAD,LR,TARGET,6.490496887365044,0.85,0.5555555555555556,0,5,1,3,0.49999999999999994,0.2488006515828608,0.6907482647847568
319,19,crizotinib,LUAD,LR,TARGET,6.523849449218633,0.85,0.6666666666666666,0,6,0,3,0.2222222222222222,0.24172196767957896,0.6765620956511642
320,20,crizotinib,LUAD,LR,TARGET,6.524681901457985,0.85,0.5555555555555556,0,5,1,3,0.11111111111111112,0.25059670840936693,0.6943591122590109
321,21,crizotinib,LUAD,LR,TARGET,6.49299766614872,0.85,0.1111111111111111,0,1,5,3,0.05555555555555554,0.2526186877805012,0.6983847691841256
322,22,crizotinib,LUAD,LR,TARGET,6.492124725952252,0.85,0.5555555555555556,1,4,2,2,0.22222222222222224,0.2525237672561401,0.6981975363097308
323,23,crizotinib,LUAD,LR,TARGET,6.496861152281018,0.85,0.5555555555555556,0,5,1,3,0.8333333333333334,0.24641490585134196,0.6859744634258019
324,24,crizotinib,LUAD,LR,TARGET,6.4904291243928816,0.85,0.6666666666666666,1,5,1,2,0.4444444444444444,0.24980342654492352,0.6927540129795837
325,25,crizotinib,LUAD,LR,TARGET,6.482298112910969,0.85,0.6666666666666666,1,5,1,2,0.38888888888888884,0.2454367596479232,0.6840032687734275
326,26,crizotinib,LUAD,LR,TARGET,6.519505724101472,0.85,0.4444444444444444,1,3,3,2,0.4444444444444444,0.24970946168593988,0.6925666955145627
327,27,crizotinib,LUAD,LR,TARGET,6.493919032383104,0.85,0.2222222222222222,0,2,4,3,0.11111111111111112,0.2530156157890166,0.6991788582414339
328,28,crizotinib,LUAD,LR,TARGET,6.530879549110848,0.85,0.3333333333333333,0,3,3,3,0.3333333333333333,0.2542018285172732,0.7015863816708395
329,29,crizotinib,LUAD,LR,TARGET,6.530889024275563,0.85,0.5555555555555556,0,5,1,3,0.22222222222222224,0.2544437060654752,0.7021922160445121
330,30,crizotinib,LUAD,LR,TARGET,6.495230584583062,0.85,0.6666666666666666,1,5,1,2,0.2777777777777778,0.2545109264004409,0.702215188027671
331,31,crizotinib,LUAD,LR,TARGET,6.52098939845168,0.85,0.6666666666666666,0,6,0,3,0.33333333333333337,0.24195811506466555,0.6770473156739585
332,32,crizotinib,LUAD,LR,TARGET,6.517421664573114,0.85,0.6666666666666666,1,5,1,2,0.2777777777777778,0.24763843614162953,0.6884704111570348
333,33,crizotinib,LUAD,LR,TARGET,6.537228528499027,0.85,0.5555555555555556,0,5,1,3,0.3333333333333333,0.2471571210507085,0.6874386290812314
334,34,crizotinib,LUAD,LR,TARGET,6.491009607985102,0.85,0.6666666666666666,0,6,0,3,0.16666666666666663,0.24871727607400448,0.6905816923811571
335,35,crizotinib,LUAD,LR,TARGET,6.531814614702867,0.85,0.5555555555555556,0,5,1,3,0.33333333333333337,0.24809143261458289,0.689337820719905
336,36,crizotinib,LUAD,LR,TARGET,6.480627576958296,0.85,0.7777777777777778,2,5,1,1,0.6666666666666666,0.24568245904112057,0.6845017978879558
337,37,crizotinib,LUAD,LR,TARGET,6.481438638209137,0.85,0.6666666666666666,1,5,1,2,0.4444444444444444,0.2454394715556361,0.6840089461476005
338,38,crizotinib,LUAD,LR,TARGET,6.487772228100723,0.85,0.6666666666666666,0,6,0,3,0.7222222222222223,0.24729621634983812,0.6877392143621468
339,39,crizotinib,LUAD,LR,TARGET,6.505668508117626,0.85,0.4444444444444444,0,4,2,3,0.22222222222222224,0.2543518313107621,0.7018640004186475
340,40,crizotinib,LUAD,LR,TARGET,6.509303924350064,0.85,0.5555555555555556,0,5,1,3,0.05555555555555554,0.24966270831593404,0.6924756007577758
341,41,crizotinib,LUAD,LR,TARGET,6.49177861322678,0.85,0.5555555555555556,2,3,3,1,0.6111111111111112,0.23137233733252197,0.6532892121659433
342,42,crizotinib,LUAD,LR,TARGET,6.539073495623818,0.85,0.5555555555555556,0,5,1,3,0.0,0.26529086290030035,0.7242458964264608
343,43,crizotinib,LUAD,LR,TARGET,6.508233801425659,0.85,0.5555555555555556,1,4,2,2,0.4444444444444444,0.2551060101044434,0.7030125711427816
344,44,crizotinib,LUAD,LR,TARGET,6.511685329600668,0.85,0.5555555555555556,0,5,1,3,0.05555555555555554,0.25290510183087883,0.6989717492888415
345,45,crizotinib,LUAD,LR,TARGET,6.501624856431816,0.85,0.3333333333333333,0,3,3,3,0.38888888888888884,0.2585664751516904,0.7103490144272142
346,46,crizotinib,LUAD,LR,TARGET,6.497618087897587,0.85,0.4444444444444444,0,4,2,3,0.5,0.2550789352601991,0.7033598318164803
347,47,crizotinib,LUAD,LR,TARGET,6.489960074981336,0.85,0.5555555555555556,0,5,1,3,0.6666666666666667,0.24846690992630302,0.6900805904428406
348,48,crizotinib,LUAD,LR,TARGET,6.492525989837436,0.85,0.4444444444444444,1,3,3,2,0.22222222222222224,0.2521763705474987,0.6975015529882562
349,49,crizotinib,LUAD,LR,TARGET,6.493639774736154,0.85,0.4444444444444444,1,3,3,2,0.3333333333333333,0.2523392664534683,0.6978270320851555
350,50,crizotinib,LUAD,LR,TARGET,6.500791712133965,0.85,0.3333333333333333,0,3,3,3,0.3333333333333333,0.2576993145636114,0.7086011172051838
351,51,crizotinib,LUAD,LR,TARGET,6.58957899522607,0.85,0.5555555555555556,0,5,1,3,0.05555555555555554,0.3275228958778478,0.8925375686841162
352,52,crizotinib,LUAD,LR,TARGET,6.580775044618443,0.85,0.5555555555555556,0,5,1,3,0.11111111111111112,0.3087843383371547,0.8537740075868581
353,53,crizotinib,LUAD,LR,TARGET,6.477810290178798,0.85,0.3333333333333333,0,3,3,3,0.0,0.25086210574095724,0.6948714303671779
354,54,crizotinib,LUAD,LR,TARGET,6.5022821575835685,0.85,0.4444444444444444,0,4,2,3,0.16666666666666666,0.25750421370750476,0.7082242515919516
355,55,crizotinib,LUAD,LR,TARGET,6.525834731412647,0.85,0.2222222222222222,0,2,4,3,0.16666666666666666,0.2713795091257852,0.7361356021247768
356,56,crizotinib,LUAD,LR,TARGET,6.508063082819881,0.85,0.4444444444444444,1,3,3,2,0.33333333333333326,0.2509156588639719,0.6945775777282134
357,57,crizotinib,LUAD,LR,TARGET,6.482592368562029,0.85,0.4444444444444444,1,3,3,2,0.5,0.24669103105252255,0.6865111119401214
358,58,crizotinib,LUAD,LR,TARGET,6.5119198695198435,0.85,0.3333333333333333,1,2,4,2,0.3888888888888889,0.2638639157723699,0.7211243320910908
359,59,crizotinib,LUAD,LR,TARGET,6.485363802147832,0.85,0.7777777777777778,2,5,1,1,0.8333333333333334,0.24092063935590438,0.6747923147006313
360,60,crizotinib,LUAD,LR,TARGET,6.518316857483758,0.85,0.6666666666666666,1,5,1,2,0.6111111111111112,0.24168965231507034,0.6765296537719184
361,61,crizotinib,LUAD,LR,TARGET,6.480367296572265,0.85,0.4444444444444444,1,3,3,2,0.6666666666666666,0.24590975131743692,0.6849554558922207
362,62,crizotinib,LUAD,LR,TARGET,6.492403052951835,0.85,0.4444444444444444,0,4,2,3,0.27777777777777773,0.25047660527696375,0.6941003851149673
363,63,crizotinib,LUAD,LR,TARGET,6.484901179279078,0.85,0.3333333333333333,1,2,4,2,0.3333333333333333,0.24958250329822051,0.6922941533285778
