,iter,drug,tissue,model,penalty,preproc,balance_weights,feature,feat_dim,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
179,9,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.6416666666666667,0.19920824920597408,0.5860139047113919
180,0,Atezo,KIRC,LR,0.72,standardize,True,LCC,15,0.5294117647058824,5,13,11,5,0.5583333333333333,0.24463188577622616,0.6761200793142385
181,1,Atezo,KIRC,LR,0.96,standardize,True,LCC,15,0.5882352941176471,6,14,10,4,0.6333333333333333,0.23844469357984052,0.659028420420138
182,2,Atezo,KIRC,LR,0.74,standardize,True,LCC,15,0.5882352941176471,7,13,11,3,0.6041666666666667,0.24427078401024224,0.6794348396466893
183,3,Atezo,KIRC,LR,1.0,standardize,True,LCC,15,0.5588235294117647,5,14,10,5,0.5041666666666667,0.2764743013686475,0.9118103236390788
184,4,Atezo,KIRC,LR,0.61,standardize,True,LCC,15,0.5588235294117647,7,12,12,3,0.5333333333333334,0.2548305552100828,0.7017806185907582
185,5,Atezo,KIRC,LR,0.01,standardize,True,LCC,15,0.38235294117647056,7,6,18,3,0.6083333333333334,0.24146621507616944,0.6697599208406528
186,6,Atezo,KIRC,LR,0.64,standardize,True,LCC,15,0.4411764705882353,5,10,14,5,0.6,0.24837784974434182,0.6898800418389232
187,7,Atezo,KIRC,LR,0.01,standardize,True,LCC,15,0.4117647058823529,10,4,20,0,0.5833333333333334,0.2475828924034113,0.6867839596797747
188,8,Atezo,KIRC,LR,0.01,standardize,True,LCC,15,0.4117647058823529,10,4,20,0,0.5166666666666667,0.24373371175034186,0.6770983135845833
189,9,Atezo,KIRC,LR,0.01,standardize,True,LCC,15,0.38235294117647056,7,6,18,3,0.55,0.24724613781565477,0.6854608089647916
190,0,Atezo,KIRC,LR,0.01,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.45833333333333326,0.203692089137985,0.5925855486414937
191,1,Atezo,KIRC,LR,0.64,standardize,False,LCC,15,0.6764705882352942,0,23,1,10,0.525,0.21681059366740682,0.6178355544600427
192,2,Atezo,KIRC,LR,0.81,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.7375,0.18678735299353505,0.550899484589727
193,3,Atezo,KIRC,LR,1.0,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.6125,0.2101104882466418,0.6165489984192527
194,4,Atezo,KIRC,LR,0.01,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.5708333333333333,0.20972497860268396,0.6100861069911064
195,5,Atezo,KIRC,LR,0.88,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.5875,0.20906125498181077,0.6050552868584835
196,6,Atezo,KIRC,LR,0.01,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.7208333333333333,0.19751970448491457,0.5767893776160588
197,7,Atezo,KIRC,LR,0.9500000000000001,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.6375000000000001,0.21443529279295467,0.7209719482326219
198,8,Atezo,KIRC,LR,0.21,standardize,False,LCC,15,0.7058823529411765,0,24,0,10,0.5,0.2155488123812712,0.629691418674884
199,9,Atezo,KIRC,LR,0.84,standardize,False,LCC,15,0.7352941176470589,1,24,0,9,0.7166666666666667,0.18543243375696594,0.549300296747595
200,0,Atezo,KIRC,LR,0.02,standardize,True,WM,12,0.4411764705882353,5,10,14,5,0.47916666666666663,0.2515271305339623,0.6961057722439417
201,1,Atezo,KIRC,LR,0.5,standardize,True,WM,12,0.5,8,9,15,2,0.4916666666666667,0.24317401639428815,0.6692988881906968
202,2,Atezo,KIRC,LR,0.01,standardize,True,WM,12,0.5294117647058824,5,13,11,5,0.5208333333333333,0.23950810278524812,0.6688379351931197
203,3,Atezo,KIRC,LR,1.0,standardize,True,WM,12,0.4411764705882353,6,9,15,4,0.55,0.2455686326099847,0.6781535754613434
204,4,Atezo,KIRC,LR,0.86,standardize,True,WM,12,0.47058823529411764,6,10,14,4,0.5166666666666667,0.25233812870042366,0.693697758226523
205,5,Atezo,KIRC,LR,0.9,standardize,True,WM,12,0.5,8,9,15,2,0.6499999999999999,0.240716002544582,0.6689604862581205
206,6,Atezo,KIRC,LR,0.09,standardize,True,WM,12,0.5882352941176471,8,12,12,2,0.5708333333333333,0.24098441997773157,0.6720097634928422
207,7,Atezo,KIRC,LR,0.22,standardize,True,WM,12,0.5588235294117647,9,10,14,1,0.775,0.23256512579051708,0.6552717194461227
208,8,Atezo,KIRC,LR,0.88,standardize,True,WM,12,0.5294117647058824,8,10,14,2,0.6,0.241523279263342,0.669907724537336
209,9,Atezo,KIRC,LR,1.0,standardize,True,WM,12,0.4411764705882353,6,9,15,4,0.5333333333333334,0.2523767217817298,0.6921549188334933
210,0,Atezo,KIRC,LR,0.45,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5916666666666667,0.21320266426866025,0.6246627483188182
211,1,Atezo,KIRC,LR,0.01,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5541666666666667,0.20426242257690458,0.5957209716959991
212,2,Atezo,KIRC,LR,0.01,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5916666666666668,0.2035103246852126,0.5946407008188003
213,3,Atezo,KIRC,LR,0.9400000000000001,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.6708333333333334,0.19848192790621316,0.5763546308931651
214,4,Atezo,KIRC,LR,0.79,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5916666666666667,0.20380843209956573,0.5997092926137482
215,5,Atezo,KIRC,LR,0.98,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.6041666666666666,0.20317298461544828,0.5952743141233617
216,6,Atezo,KIRC,LR,0.03,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.6333333333333334,0.20334810243470022,0.5935709310630581
217,7,Atezo,KIRC,LR,0.92,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.4541666666666667,0.2200876278643065,0.6486433634379777
218,8,Atezo,KIRC,LR,0.15,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5458333333333334,0.20894398656977173,0.6076221228065565
219,9,Atezo,KIRC,LR,0.23,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.6916666666666667,0.19707412357817405,0.5739856874702348
220,0,Atezo,KIRC,LR,0.9500000000000001,standardize,True,WM_Norm,12,0.5588235294117647,6,13,11,4,0.5458333333333334,0.2487691052753654,0.6903599374454407
221,1,Atezo,KIRC,LR,0.88,standardize,True,WM_Norm,12,0.6176470588235294,6,15,9,4,0.625,0.23645284296909286,0.6660791851267396
222,2,Atezo,KIRC,LR,0.11,standardize,True,WM_Norm,12,0.5,5,12,12,5,0.5208333333333333,0.24978228950152495,0.6924143402887877
223,3,Atezo,KIRC,LR,0.41000000000000003,standardize,True,WM_Norm,12,0.5,6,11,13,4,0.5083333333333333,0.247146155759656,0.686705248981677
224,4,Atezo,KIRC,LR,1.0,standardize,True,WM_Norm,12,0.5,6,11,13,4,0.5916666666666666,0.24129386820873724,0.6752301957907119
225,5,Atezo,KIRC,LR,0.75,standardize,True,WM_Norm,12,0.35294117647058826,3,9,15,7,0.36250000000000004,0.2729655354406963,0.7396791516565164
226,6,Atezo,KIRC,LR,0.97,standardize,True,WM_Norm,12,0.5,4,13,11,6,0.45,0.25172096362264945,0.6961414152362014
227,7,Atezo,KIRC,LR,0.71,standardize,True,WM_Norm,12,0.47058823529411764,4,12,12,6,0.425,0.263890275502642,0.721046745563024
228,8,Atezo,KIRC,LR,0.61,standardize,True,WM_Norm,12,0.5,7,10,14,3,0.5125,0.2553233193809068,0.7041706462278614
229,9,Atezo,KIRC,LR,0.88,standardize,True,WM_Norm,12,0.29411764705882354,4,6,18,6,0.33333333333333337,0.30433100887708564,0.8227300483475656
230,0,Atezo,KIRC,LR,0.89,standardize,False,WM_Norm,12,0.6764705882352942,0,23,1,10,0.5416666666666667,0.21409606290695937,0.6143726809902266
231,1,Atezo,KIRC,LR,0.33,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.375,0.22555315597680578,0.6483730545356368
232,2,Atezo,KIRC,LR,0.96,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.3333333333333333,0.22026033650585808,0.6385293049506565
233,3,Atezo,KIRC,LR,0.01,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.5166666666666666,0.20801012060236224,0.6070273449381507
234,4,Atezo,KIRC,LR,1.0,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.5125,0.21213247206317962,0.612411377887823
235,5,Atezo,KIRC,LR,0.71,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.4666666666666667,0.209806412527986,0.6088146720618189
236,6,Atezo,KIRC,LR,0.98,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.48333333333333334,0.2116112127311762,0.6109646854885418
237,7,Atezo,KIRC,LR,0.96,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.3833333333333333,0.2281377662875693,0.6594117775155505
238,8,Atezo,KIRC,LR,0.79,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.5333333333333333,0.20948459100567415,0.6078096406770154
239,9,Atezo,KIRC,LR,0.01,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.29583333333333334,0.21864308710022062,0.6337422141858319
