"","Gene","Count","Thresh.Name","Thresh.Value"
"386","NPIPB2",25,"tight",0.01
"387","HSPE1-MOB4",1,"tight",0.01
"388","SOX9",4,"tight",0.01
"389","GATD3B",3,"tight",0.01
"390","PLEKHH2",7,"tight",0.01
"391","HSD17B13",1,"tight",0.01
"392","PLG",2,"tight",0.01
"393","ARHGAP40",2,"tight",0.01
"394","POTEE",2,"tight",0.01
"395","VWDE",1,"tight",0.01
"396","CYP26A1",1,"tight",0.01
"397","KCP",2,"tight",0.01
"398","LRRC56",11,"tight",0.01
"399","BCO1",1,"tight",0.01
"400","REG3G",1,"tight",0.01
"401","CAMSAP3",1,"tight",0.01
"402","OR4F3",36,"tight",0.01
"403","DNAH5",17,"tight",0.01
"404","TRIM6-TRIM34",11,"tight",0.01
"405","FAM166C",1,"tight",0.01
"406","H1-2",5,"tight",0.01
"407","IGFBP1",4,"tight",0.01
"408","AXDND1",1,"tight",0.01
"409","H2AC13",3,"tight",0.01
"410","CXCR2",4,"tight",0.01
"411","GALNT14",1,"tight",0.01
"412","TF",2,"tight",0.01
"413","C4A",2,"tight",0.01
"414","FGB",11,"tight",0.01
"415","CILP",6,"tight",0.01
"416","ATP5MF-PTCD1",1,"tight",0.01
"417","CRP",1,"tight",0.01
"418","ITIH4",1,"tight",0.01
"419","CHAT",20,"tight",0.01
"420","POF1B",2,"tight",0.01
"421","ADH4",2,"tight",0.01
"422","CTAGE6",7,"tight",0.01
"423","MYH8",28,"tight",0.01
"424","CCN4",6,"tight",0.01
"425","PRKG2",1,"tight",0.01
"426","KCTD16",5,"tight",0.01
"427","IFIT3",1,"tight",0.01
"428","KNG1",14,"tight",0.01
"429","LRP2",2,"tight",0.01
"430","KCNJ3",1,"tight",0.01
"431","ANXA8L1",23,"tight",0.01
"432","EEF1A2",16,"tight",0.01
"433","GALNT17",2,"tight",0.01
"434","UGT2B15",6,"tight",0.01
"435","SERPINC1",4,"tight",0.01
"436","FCN3",1,"tight",0.01
"437","MAP3K15",1,"tight",0.01
"438","AHSG",6,"tight",0.01
"439","UGT8",3,"tight",0.01
"440","NIPAL4",1,"tight",0.01
"441","ORM1",5,"tight",0.01
"442","RGPD6",6,"tight",0.01
"443","PCDH10",4,"tight",0.01
"444","NLGN4Y",5,"tight",0.01
"445","KLB",1,"tight",0.01
"446","NEFM",3,"tight",0.01
"447","APOC3",2,"tight",0.01
"448","PRELP",1,"tight",0.01
"449","PRODH",2,"tight",0.01
"450","STMN2",4,"tight",0.01
"451","GULP1",6,"tight",0.01
"452","PAX2",3,"tight",0.01
"453","SCNN1G",7,"tight",0.01
"454","AKAP12",3,"tight",0.01
"455","FGL1",3,"tight",0.01
"456","CCL20",1,"tight",0.01
"457","ASGR2",3,"tight",0.01
"458","CTXN3",2,"tight",0.01
"459","IGFN1",14,"tight",0.01
"460","FABP1",14,"tight",0.01
"461","APOA1",5,"tight",0.01
"462","F3",3,"tight",0.01
"463","PCSK1N",1,"tight",0.01
"464","CFAP43",1,"tight",0.01
"465","FGG",13,"tight",0.01
"466","PRR5-ARHGAP8",30,"tight",0.01
"467","CPN1",8,"tight",0.01
"468","APCS",1,"tight",0.01
"469","CMPK2",2,"tight",0.01
"470","LY75-CD302",1,"tight",0.01
"471","HBA1",3,"tight",0.01
"472","RSC1A1",15,"tight",0.01
"473","FAM83A",16,"tight",0.01
"474","IFIT1",1,"tight",0.01
"475","H2AC15",11,"tight",0.01
"476","ALB",14,"tight",0.01
"477","S100P",3,"tight",0.01
"478","RTL1",16,"tight",0.01
"479","NPIPB13",8,"tight",0.01
"480","EPHA7",3,"tight",0.01
"481","HRG",3,"tight",0.01
"482","GLIPR1",1,"tight",0.01
"483","H2AC16",2,"tight",0.01
"484","EIF1AY",6,"tight",0.01
"485","PPBP",2,"tight",0.01
"486","CES5A",1,"tight",0.01
"487","ISYNA1",1,"tight",0.01
"488","HBB",3,"tight",0.01
"489","ANXA8",6,"tight",0.01
"490","OASL",9,"tight",0.01
"491","SLC30A10",14,"tight",0.01
"492","NEB",2,"tight",0.01
"493","USP9Y",4,"tight",0.01
"494","H2BC5",3,"tight",0.01
"495","ADPRHL1",21,"tight",0.01
"496","MIF",2,"tight",0.01
"497","C8B",1,"tight",0.01
"498","ITIH2",4,"tight",0.01
"499","PIFO",2,"tight",0.01
"500","APOL1",3,"tight",0.01
"501","RSAD2",10,"tight",0.01
"502","DNAH7",2,"tight",0.01
"503","SMIM11B",2,"tight",0.01
"504","PLIN1",4,"tight",0.01
"505","H2AC18",11,"tight",0.01
"506","ARL14",1,"tight",0.01
"507","NTSR1",1,"tight",0.01
"508","TAS2R30",7,"tight",0.01
"509","SYNJ2BP-COX16",13,"tight",0.01
"510","SLC22A12",1,"tight",0.01
"511","KDM5D",3,"tight",0.01
"512","MYEF2",3,"tight",0.01
"513","DDX3Y",6,"tight",0.01
"514","PCED1A",5,"tight",0.01
"515","CCDC24",1,"tight",0.01
"516","PTPRZ1",1,"tight",0.01
"517","UTP14C",5,"tight",0.01
"518","FUZ",1,"tight",0.01
"519","H4C9",3,"tight",0.01
"520","ABCA3",2,"tight",0.01
"521","IGKV2D-28",3,"tight",0.01
"522","TRHDE",1,"tight",0.01
"523","S100A1",1,"tight",0.01
"524","FGA",12,"tight",0.01
"525","SLC22A6",7,"tight",0.01
"526","KNDC1",3,"tight",0.01
"527","SLITRK5",2,"tight",0.01
"528","LLGL2",2,"tight",0.01
"529","H4C5",12,"tight",0.01
"530","HBA2",8,"tight",0.01
"531","MSN",2,"tight",0.01
"532","ADH1A",3,"tight",0.01
"533","TTC39A",1,"tight",0.01
"534","H2BC18",13,"tight",0.01
"535","IL1R2",16,"tight",0.01
"536","BIVM-ERCC5",10,"tight",0.01
"537","GSTM2",3,"tight",0.01
"538","UGT2B4",3,"tight",0.01
"539","EPHA6",3,"tight",0.01
"540","ZNF620",6,"tight",0.01
"541","UPK1B",15,"tight",0.01
"542","H2AC17",1,"tight",0.01
"543","ADAM20",2,"tight",0.01
"544","ORM2",2,"tight",0.01
"545","SLC18A3",129,"tight",0.01
"546","CLEC18B",2,"tight",0.01
"547","H3C14",36,"tight",0.01
"548","CACNA1D",7,"tight",0.01
"549","CYP3A4",21,"tight",0.01
"550","IVL",12,"tight",0.01
"551","GIMAP1-GIMAP5",40,"tight",0.01
"552","H4C11",4,"tight",0.01
"553","IFI6",15,"tight",0.01
"554","OAS2",3,"tight",0.01
"555","FCGR3B",1,"tight",0.01
"556","H4C3",4,"tight",0.01
"557","PRKY",2,"tight",0.01
"558","VSTM2L",18,"tight",0.01
"559","PTGER2",1,"tight",0.01
"560","SLC5A8",4,"tight",0.01
"561","H1-3",14,"tight",0.01
"562","NR0B2",5,"tight",0.01
"563","FBLN1",1,"tight",0.01
"564","S100A9",1,"tight",0.01
"565","AVPR1B",2,"tight",0.01
"566","CXCR1",1,"tight",0.01
"567","H3C4",14,"tight",0.01
"568","ADGRG2",11,"tight",0.01
"569","H2AC20",1,"tight",0.01
"570","KCNRG",2,"tight",0.01
"571","H2BC13",1,"tight",0.01
"572","OR4F21",57,"tight",0.01
"573","HMGCS2",3,"tight",0.01
"574","KLK11",24,"tight",0.01
"575","TKTL1",18,"tight",0.01
"576","GPR52",1,"tight",0.01
"577","SYT14",23,"tight",0.01
"578","PHOSPHO1",2,"tight",0.01
"579","INHBC",2,"tight",0.01
"580","COMMD3-BMI1",9,"tight",0.01
"581","UTY",6,"tight",0.01
"582","AGXT",3,"tight",0.01
"583","GRIA4",1,"tight",0.01
"584","PPDPFL",2,"medium",0.02
"585","BMP7",1,"medium",0.02
"586","CYP2E1",13,"medium",0.02
"587","HYDIN",6,"medium",0.02
"588","MGAM2",2,"medium",0.02
"589","H2BC7",7,"medium",0.02
"590","DNAH6",8,"medium",0.02
"591","LMNTD2",3,"medium",0.02
"592","LTBP3",9,"medium",0.02
"593","BAMBI",5,"medium",0.02
"594","OBSCN",1,"medium",0.02
"595","ABCA2",2,"medium",0.02
"596","SLC38A5",1,"medium",0.02
"597","CPB2",1,"medium",0.02
"598","ACTN2",2,"medium",0.02
"599","SMIM32",1,"medium",0.02
"600","CES1",5,"medium",0.02
"601","REG1A",5,"medium",0.02
"602","FAAH2",1,"medium",0.02
"603","RPS4Y1",7,"medium",0.02
"604","SULT1B1",32,"medium",0.02
"605","HNF1A",1,"medium",0.02
"606","CCL8",2,"medium",0.02
"607","REN",13,"medium",0.02
"608","H1-4",8,"medium",0.02
"609","RGPD1",9,"medium",0.02
"610","FOXP2",7,"medium",0.02
"611","NFE2",2,"medium",0.02
"612","CCBE1",2,"medium",0.02
"613","MX2",2,"medium",0.02
"614","PRR36",10,"medium",0.02
"615","H2AC14",3,"medium",0.02
"616","NR2E1",15,"medium",0.02
"617","AMBP",9,"medium",0.02
"618","CFTR",2,"medium",0.02
"619","TMEM25",2,"medium",0.02
"620","C8G",4,"medium",0.02
