"","Gene","Count","Thresh.Name","Thresh.Value"
"421","NDUFC1",10,"medium",0.02
"422","CHMP1A",1,"medium",0.02
"423","DNPH1",4,"medium",0.02
"424","ARRB1",1,"medium",0.02
"425","BBX",4,"medium",0.02
"426","SNX8",1,"medium",0.02
"427","BAZ1B",1,"medium",0.02
"428","SF3B5",5,"medium",0.02
"429","GTF2F2",1,"medium",0.02
"430","HLA-B",3,"medium",0.02
"431","H2AZ1",1,"medium",0.02
"432","ATP6V0C",4,"medium",0.02
"433","SEPHS2",1,"medium",0.02
"434","ATP5MPL",1,"medium",0.02
"435","CUTA",1,"medium",0.02
"436","RAB5C",2,"medium",0.02
"437","BTBD2",1,"medium",0.02
"438","MFSD12",1,"medium",0.02
"439","COL5A2",13,"medium",0.02
"440","CNBP",1,"medium",0.02
"441","TIMM13",1,"medium",0.02
"442","HLA-F",10,"medium",0.02
"443","TRAPPC2L",1,"medium",0.02
"444","TMEM51",1,"medium",0.02
"445","GRN",2,"medium",0.02
"446","SAT1",1,"medium",0.02
"447","C4orf3",1,"medium",0.02
"448","UBE2G1",1,"medium",0.02
"449","ARL2",5,"medium",0.02
"450","SOD2",4,"medium",0.02
"451","CEP70",7,"medium",0.02
"452","NMD3",1,"medium",0.02
"453","HIGD2A",2,"medium",0.02
"454","DYNLT1",1,"medium",0.02
"455","ZNF219",2,"medium",0.02
"456","MRPL2",1,"medium",0.02
"457","B2M",1,"loose",0.05
"458","GAR1",2,"loose",0.05
"459","TLE3",1,"loose",0.05
"460","LRP10",2,"loose",0.05
"461","COPS9",5,"loose",0.05
"462","RPAP1",2,"loose",0.05
"463","TPM1",1,"loose",0.05
"464","POLR2L",7,"loose",0.05
"465","MSRA",1,"loose",0.05
"466","RFNG",10,"loose",0.05
"467","UBE2M",5,"loose",0.05
"468","RAB11B",1,"loose",0.05
"469","CENPB",6,"loose",0.05
"470","ATP5ME",3,"loose",0.05
"471","NFKBIL1",2,"loose",0.05
"472","TMEM229B",20,"loose",0.05
"473","PTAR1",1,"loose",0.05
"474","LAMTOR3",4,"loose",0.05
"475","RETSAT",1,"loose",0.05
"476","NCKAP1",1,"loose",0.05
"477","HLA-A",9,"loose",0.05
"478","IRF1",5,"loose",0.05
"479","NAXE",2,"loose",0.05
"480","FAHD1",7,"loose",0.05
"481","TRIM26",6,"loose",0.05
"482","ANXA11",1,"loose",0.05
"483","ATP6V0D1",9,"loose",0.05
"484","SUMO3",4,"loose",0.05
"485","RARS1",1,"loose",0.05
"486","EEF2",5,"loose",0.05
"487","FAM234A",1,"loose",0.05
"488","SLC7A6OS",1,"loose",0.05
"489","COL1A2",3,"loose",0.05
"490","PSME1",1,"loose",0.05
"491","ARHGAP12",1,"loose",0.05
"492","TBC1D16",5,"loose",0.05
"493","NAA60",1,"loose",0.05
"494","PKN2",1,"loose",0.05
"495","SRP14",7,"loose",0.05
"496","CISD3",7,"loose",0.05
"497","MVB12A",1,"loose",0.05
"498","DLG5",1,"loose",0.05
"499","GOT1",4,"loose",0.05
"500","TMTC3",1,"loose",0.05
"501","FGD4",1,"loose",0.05
