"","Gene","Count","Thresh.Name","Thresh.Value"
"260","CGA",5,"narrow",0.002
"261","CGB7",15,"narrow",0.002
"262","CGN",1,"narrow",0.002
"263","CHD5",1,"narrow",0.002
"264","CHGB",70,"narrow",0.002
"265","CHI3L2",20,"narrow",0.002
"266","CHODL",5,"narrow",0.002
"267","CHRDL1",18,"narrow",0.002
"268","CHRDL2",4,"narrow",0.002
"269","CHRM3",3,"narrow",0.002
"270","CHRNA5",1,"narrow",0.002
"271","CHRNA9",2,"narrow",0.002
"272","CHRNB4",2,"narrow",0.002
"273","CHST1",1,"narrow",0.002
"274","CHST2",1,"narrow",0.002
"275","CIITA",2,"narrow",0.002
"276","CITED1",59,"narrow",0.002
"277","CITED4",6,"narrow",0.002
"278","CLCA2",1,"narrow",0.002
"279","CLCN1",2,"narrow",0.002
"280","CLCNKB",5,"narrow",0.002
"281","CLDN1",1,"narrow",0.002
"282","CLDN10",1,"narrow",0.002
"283","CLDN11",2,"narrow",0.002
"284","CLEC1A",1,"narrow",0.002
"285","CLEC3A",10,"narrow",0.002
"286","CLEC3B",1,"narrow",0.002
"287","CLEC4F",1,"narrow",0.002
"288","CLEC7A",5,"narrow",0.002
"289","CLIC3",1,"narrow",0.002
"290","CLIP3",31,"narrow",0.002
"291","CLMP",16,"narrow",0.002
"292","CLVS1",1,"narrow",0.002
"293","CNGA1",4,"narrow",0.002
"294","CNGB1",1,"narrow",0.002
"295","CNR1",11,"narrow",0.002
"296","CNRIP1",38,"narrow",0.002
"297","CNTD1",41,"narrow",0.002
"298","CNTN1",4,"narrow",0.002
"299","CNTNAP2",5,"narrow",0.002
"300","CNTNAP3B",1,"narrow",0.002
"301","COL14A1",88,"narrow",0.002
"302","COL19A1",24,"narrow",0.002
"303","COL1A2",1,"narrow",0.002
"304","COL23A1",4,"narrow",0.002
"305","COL25A1",35,"narrow",0.002
"306","COL26A1",4,"narrow",0.002
"307","COL3A1",104,"narrow",0.002
"308","COL4A1",4,"narrow",0.002
"309","COL4A2",1,"narrow",0.002
"310","COL4A3",4,"narrow",0.002
"311","COL4A4",1,"narrow",0.002
"312","COL4A5",1,"narrow",0.002
"313","COL4A6",13,"narrow",0.002
"314","COL5A1",20,"narrow",0.002
"315","COL5A2",9,"narrow",0.002
"316","COL5A3",47,"narrow",0.002
"317","COL6A1",1,"narrow",0.002
"318","COL6A2",4,"narrow",0.002
"319","COL6A3",2,"narrow",0.002
"320","COL9A2",2,"narrow",0.002
"321","COMP",39,"narrow",0.002
"322","COPS8",1,"narrow",0.002
"323","COPZ2",97,"narrow",0.002
"324","CORO2B",22,"narrow",0.002
"325","COX7B2",3,"narrow",0.002
"326","CP",63,"narrow",0.002
"327","CPA3",25,"narrow",0.002
"328","CPA4",3,"narrow",0.002
"329","CPLX3",2,"narrow",0.002
"330","CPM",3,"narrow",0.002
"331","CPNE4",5,"narrow",0.002
"332","CREG1",1,"narrow",0.002
"333","CRHBP",30,"narrow",0.002
"334","CRIM1",3,"narrow",0.002
"335","CRYAB",2,"narrow",0.002
"336","CRYM",25,"narrow",0.002
"337","CSAG1",2,"narrow",0.002
"338","CSAG2",12,"narrow",0.002
"339","CSF1",5,"narrow",0.002
"340","CSF2RA",10,"narrow",0.002
"341","CSMD1",2,"narrow",0.002
"342","CSMD3",2,"narrow",0.002
"343","CSPG4",14,"narrow",0.002
"344","CSRNP3",1,"narrow",0.002
"345","CST6",68,"narrow",0.002
"346","CSTA",1,"narrow",0.002
"347","CSTF3",4,"narrow",0.002
"348","CT62",1,"narrow",0.002
"349","CTAG2",14,"narrow",0.002
"350","CTF1",2,"narrow",0.002
"351","CTHRC1",1,"narrow",0.002
"352","CTNNA2",70,"narrow",0.002
"353","CTSD",2,"narrow",0.002
"354","CTSS",17,"narrow",0.002
"355","CTSV",9,"narrow",0.002
"356","CTTNBP2",4,"narrow",0.002
"357","CUX2",6,"narrow",0.002
"358","CXCL1",3,"narrow",0.002
"359","CXCL11",1,"narrow",0.002
"360","CXCL14",2,"narrow",0.002
"361","CXCL17",2,"narrow",0.002
"362","CXCL5",24,"narrow",0.002
"363","CXCL6",1,"narrow",0.002
"364","CYBB",1,"narrow",0.002
"365","CYP24A1",17,"narrow",0.002
"366","CYP2A6",2,"narrow",0.002
"367","CYP2A7",6,"narrow",0.002
"368","CYP39A1",4,"narrow",0.002
"369","CYP4F11",13,"narrow",0.002
"370","CYP4F3",2,"narrow",0.002
"371","CYP7B1",1,"narrow",0.002
"372","CYP8B1",5,"narrow",0.002
"373","DAB2",5,"narrow",0.002
"374","DACT1",15,"narrow",0.002
"375","DAPK1",1,"narrow",0.002
"376","DAPK2",1,"narrow",0.002
"377","DAPP1",13,"narrow",0.002
"378","DCHS1",1,"narrow",0.002
"379","DCN",105,"narrow",0.002
"380","DDR2",4,"narrow",0.002
"381","DEF6",2,"narrow",0.002
"382","DEFB1",2,"narrow",0.002
"383","DENND2A",5,"narrow",0.002
"384","DGKB",4,"narrow",0.002
"385","DGKG",3,"narrow",0.002
"386","DHRS2",10,"narrow",0.002
"387","DHRS3",7,"narrow",0.002
"388","DIO1",13,"narrow",0.002
"389","DIO2",1,"narrow",0.002
"390","DIP2B",1,"narrow",0.002
"391","DIRAS2",1,"narrow",0.002
"392","DISC1",16,"narrow",0.002
"393","DKK1",8,"narrow",0.002
"394","DKK2",2,"narrow",0.002
"395","DKK3",6,"narrow",0.002
"396","DLC1",10,"narrow",0.002
"397","DLGAP1",113,"narrow",0.002
"398","DLX4",1,"narrow",0.002
"399","DLX6",1,"narrow",0.002
"400","DMBT1",1,"narrow",0.002
"401","DNAAF1",1,"narrow",0.002
"402","DNAAF2",1,"narrow",0.002
"403","DNAH11",1,"narrow",0.002
"404","DNAH14",4,"narrow",0.002
"405","DNAH2",9,"narrow",0.002
"406","DNAJC5G",35,"narrow",0.002
"407","DNALI1",2,"narrow",0.002
"408","DNER",12,"narrow",0.002
"409","DOCK10",3,"narrow",0.002
"410","DOCK8",4,"narrow",0.002
"411","DOK5",78,"narrow",0.002
"412","DOK6",4,"narrow",0.002
"413","DOK7",2,"narrow",0.002
"414","DPP4",3,"narrow",0.002
"415","DPY19L2",3,"narrow",0.002
"416","DPYSL3",85,"narrow",0.002
"417","DPYSL5",2,"narrow",0.002
"418","DRAXIN",2,"narrow",0.002
"419","DSC3",7,"narrow",0.002
"420","DSCAM",2,"narrow",0.002
"421","DSCAML1",40,"narrow",0.002
"422","DSG3",78,"narrow",0.002
"423","DTX2",1,"narrow",0.002
"424","DUOX1",8,"narrow",0.002
"425","DUOX2",23,"narrow",0.002
"426","DUOXA1",40,"narrow",0.002
"427","DUSP13",55,"narrow",0.002
"428","DUSP9",16,"narrow",0.002
"429","DYDC2",1,"narrow",0.002
"430","DZIP1",3,"narrow",0.002
"431","EBF1",4,"narrow",0.002
"432","ECEL1",5,"narrow",0.002
"433","EDA2R",10,"narrow",0.002
"434","EDARADD",11,"narrow",0.002
"435","EDIL3",11,"narrow",0.002
"436","EDN1",1,"narrow",0.002
"437","EDNRB",9,"narrow",0.002
"438","EFCAB1",4,"narrow",0.002
"439","EFEMP1",5,"narrow",0.002
"440","EFHC2",8,"narrow",0.002
"441","EGF",10,"narrow",0.002
"442","EGFLAM",1,"narrow",0.002
"443","EGR4",4,"narrow",0.002
"444","EHD2",9,"narrow",0.002
"445","EHHADH",5,"narrow",0.002
"446","ELAVL4",3,"narrow",0.002
"447","ELF5",47,"narrow",0.002
"448","ELFN1",16,"narrow",0.002
