,feature,model,i,tissue,y_true,pred_bin,pred_prob
475,Miracle,LR,141,KIRC,0,0,0.4411126025398607
476,Miracle,LR,142,KIRC,0,0,0.3860493129102719
477,Miracle,LR,143,KIRC,0,0,0.46238422439574406
478,Miracle,LR,144,KIRC,0,0,0.48082134106277324
479,Miracle,LR,145,KIRC,0,0,0.4281706578573072
480,Miracle,LR,146,KIRC,1,1,0.5275101098137879
481,Miracle,LR,147,KIRC,1,1,0.559110706088782
482,Miracle,LR,148,KIRC,0,0,0.44178478913378255
483,Miracle,LR,149,KIRC,0,1,0.5523009677587158
484,Miracle,LR,150,KIRC,0,1,0.5584426938818802
485,Miracle,LR,151,KIRC,0,0,0.4881789666750671
486,Miracle,LR,152,KIRC,1,0,0.4552462225392815
487,Miracle,LR,153,KIRC,1,0,0.440680281172753
488,Miracle,LR,154,KIRC,1,0,0.4554000370022491
489,Miracle,LR,155,KIRC,0,0,0.4776281995579141
490,Miracle,LR,156,KIRC,0,1,0.5116415827594606
491,Miracle,LR,157,KIRC,0,0,0.4700591375737122
492,Miracle,LR,158,KIRC,0,1,0.5353281244006678
493,Miracle,LR,159,KIRC,1,1,0.5583243876690874
494,Miracle,LR,160,KIRC,1,1,0.5198032896107554
495,Miracle,LR,161,KIRC,0,0,0.42758020062831303
496,Miracle,LR,162,KIRC,0,1,0.5279276260590983
497,Miracle,LR,163,KIRC,0,0,0.4434828497212821
498,Miracle,LR,164,KIRC,0,0,0.4485738940741241
499,Miracle,LR,165,KIRC,0,0,0.44356948733280843
500,Miracle,LR,166,KIRC,1,0,0.4724611965474473
501,Miracle,KNN,0,KIRC,0,0,0.125
502,Miracle,KNN,1,KIRC,0,0,0.125
503,Miracle,KNN,2,KIRC,0,0,0.0
504,Miracle,KNN,3,KIRC,0,0,0.0
505,Miracle,KNN,4,KIRC,1,0,0.16666666666666666
506,Miracle,KNN,5,KIRC,0,0,0.0
507,Miracle,KNN,6,KIRC,0,0,0.375
508,Miracle,KNN,7,KIRC,0,0,0.125
509,Miracle,KNN,8,KIRC,1,0,0.3333333333333333
510,Miracle,KNN,9,KIRC,0,0,0.25
511,Miracle,KNN,10,KIRC,1,1,0.6
512,Miracle,KNN,11,KIRC,0,0,0.3333333333333333
513,Miracle,KNN,12,KIRC,0,0,0.5
514,Miracle,KNN,13,KIRC,1,0,0.25
515,Miracle,KNN,14,KIRC,1,1,0.6
516,Miracle,KNN,15,KIRC,0,0,0.0
517,Miracle,KNN,16,KIRC,1,0,0.25
518,Miracle,KNN,17,KIRC,0,0,0.3333333333333333
519,Miracle,KNN,18,KIRC,0,0,0.16666666666666666
520,Miracle,KNN,19,KIRC,0,0,0.0
521,Miracle,KNN,20,KIRC,0,0,0.5
522,Miracle,KNN,21,KIRC,0,0,0.16666666666666666
523,Miracle,KNN,22,KIRC,1,0,0.25
524,Miracle,KNN,23,KIRC,0,0,0.16666666666666666
525,Miracle,KNN,24,KIRC,1,0,0.4
526,Miracle,KNN,25,KIRC,0,0,0.25
527,Miracle,KNN,26,KIRC,0,0,0.5
528,Miracle,KNN,27,KIRC,0,0,0.0
529,Miracle,KNN,28,KIRC,0,0,0.25
530,Miracle,KNN,29,KIRC,0,0,0.0
531,Miracle,KNN,30,KIRC,0,0,0.0
532,Miracle,KNN,31,KIRC,0,0,0.0
533,Miracle,KNN,32,KIRC,1,0,0.5
534,Miracle,KNN,33,KIRC,0,1,0.6666666666666666
535,Miracle,KNN,34,KIRC,0,1,0.75
536,Miracle,KNN,35,KIRC,0,0,0.16666666666666666
537,Miracle,KNN,36,KIRC,0,0,0.5
538,Miracle,KNN,37,KIRC,1,0,0.3
539,Miracle,KNN,38,KIRC,0,1,0.6666666666666666
540,Miracle,KNN,39,KIRC,1,0,0.3333333333333333
541,Miracle,KNN,40,KIRC,0,0,0.16666666666666666
542,Miracle,KNN,41,KIRC,0,0,0.0
543,Miracle,KNN,42,KIRC,0,1,0.6
544,Miracle,KNN,43,KIRC,0,1,0.7
545,Miracle,KNN,44,KIRC,0,0,0.16666666666666666
546,Miracle,KNN,45,KIRC,1,0,0.16666666666666666
547,Miracle,KNN,46,KIRC,0,0,0.16666666666666666
548,Miracle,KNN,47,KIRC,0,0,0.0
549,Miracle,KNN,48,KIRC,0,0,0.375
550,Miracle,KNN,49,KIRC,1,0,0.375
551,Miracle,KNN,50,KIRC,0,0,0.3333333333333333
552,Miracle,KNN,51,KIRC,0,0,0.5
553,Miracle,KNN,52,KIRC,1,0,0.5
554,Miracle,KNN,53,KIRC,1,0,0.0
555,Miracle,KNN,54,KIRC,0,0,0.3333333333333333
556,Miracle,KNN,55,KIRC,0,1,0.6666666666666666
557,Miracle,KNN,56,KIRC,0,0,0.0
558,Miracle,KNN,57,KIRC,0,0,0.0
559,Miracle,KNN,58,KIRC,1,0,0.5
560,Miracle,KNN,59,KIRC,0,0,0.25
561,Miracle,KNN,60,KIRC,0,1,0.6666666666666666
562,Miracle,KNN,61,KIRC,0,0,0.0
563,Miracle,KNN,62,KIRC,0,0,0.375
564,Miracle,KNN,63,KIRC,1,0,0.0
565,Miracle,KNN,64,KIRC,1,0,0.5
566,Miracle,KNN,65,KIRC,0,0,0.25
567,Miracle,KNN,66,KIRC,1,0,0.5
568,Miracle,KNN,67,KIRC,1,0,0.3333333333333333
569,Miracle,KNN,68,KIRC,0,0,0.3333333333333333
570,Miracle,KNN,69,KIRC,0,0,0.1
571,Miracle,KNN,70,KIRC,0,0,0.5
572,Miracle,KNN,71,KIRC,1,0,0.5
573,Miracle,KNN,72,KIRC,0,0,0.3
574,Miracle,KNN,73,KIRC,1,0,0.16666666666666666
575,Miracle,KNN,74,KIRC,0,0,0.4
576,Miracle,KNN,75,KIRC,0,0,0.2
577,Miracle,KNN,76,KIRC,0,0,0.1
578,Miracle,KNN,77,KIRC,1,0,0.25
579,Miracle,KNN,78,KIRC,0,0,0.5
580,Miracle,KNN,79,KIRC,1,0,0.16666666666666666
581,Miracle,KNN,80,KIRC,0,0,0.5
582,Miracle,KNN,81,KIRC,0,0,0.4
583,Miracle,KNN,82,KIRC,1,0,0.4
584,Miracle,KNN,83,KIRC,1,0,0.3333333333333333
585,Miracle,KNN,84,KIRC,0,0,0.0
586,Miracle,KNN,85,KIRC,1,0,0.4
587,Miracle,KNN,86,KIRC,0,0,0.1
588,Miracle,KNN,87,KIRC,0,0,0.1
589,Miracle,KNN,88,KIRC,1,0,0.5
590,Miracle,KNN,89,KIRC,0,0,0.125
591,Miracle,KNN,90,KIRC,1,0,0.4
592,Miracle,KNN,91,KIRC,0,1,0.625
593,Miracle,KNN,92,KIRC,1,0,0.3
594,Miracle,KNN,93,KIRC,0,0,0.2
595,Miracle,KNN,94,KIRC,0,0,0.5
596,Miracle,KNN,95,KIRC,0,0,0.0
597,Miracle,KNN,96,KIRC,0,0,0.375
598,Miracle,KNN,97,KIRC,0,0,0.0
599,Miracle,KNN,98,KIRC,0,0,0.1
600,Miracle,KNN,99,KIRC,0,1,0.6666666666666666
601,Miracle,KNN,100,KIRC,0,0,0.2
602,Miracle,KNN,101,KIRC,0,0,0.5
603,Miracle,KNN,102,KIRC,1,0,0.25
604,Miracle,KNN,103,KIRC,0,0,0.3333333333333333
605,Miracle,KNN,104,KIRC,0,1,0.7
606,Miracle,KNN,105,KIRC,0,0,0.3
607,Miracle,KNN,106,KIRC,1,0,0.0
608,Miracle,KNN,107,KIRC,0,0,0.4
609,Miracle,KNN,108,KIRC,1,0,0.3333333333333333
610,Miracle,KNN,109,KIRC,1,0,0.4
611,Miracle,KNN,110,KIRC,0,1,0.6
612,Miracle,KNN,111,KIRC,0,0,0.3
613,Miracle,KNN,112,KIRC,1,0,0.2
614,Miracle,KNN,113,KIRC,1,0,0.5
615,Miracle,KNN,114,KIRC,0,1,0.6
616,Miracle,KNN,115,KIRC,0,0,0.3333333333333333
617,Miracle,KNN,116,KIRC,0,0,0.2
618,Miracle,KNN,117,KIRC,1,0,0.5
619,Miracle,KNN,118,KIRC,0,0,0.1
620,Miracle,KNN,119,KIRC,0,0,0.3
621,Miracle,KNN,120,KIRC,0,0,0.0
622,Miracle,KNN,121,KIRC,0,0,0.2
623,Miracle,KNN,122,KIRC,0,0,0.1
624,Miracle,KNN,123,KIRC,0,0,0.2
625,Miracle,KNN,124,KIRC,1,0,0.5
626,Miracle,KNN,125,KIRC,0,0,0.5
627,Miracle,KNN,126,KIRC,0,0,0.1
628,Miracle,KNN,127,KIRC,1,0,0.4
629,Miracle,KNN,128,KIRC,0,0,0.5
630,Miracle,KNN,129,KIRC,1,0,0.16666666666666666
631,Miracle,KNN,130,KIRC,0,0,0.1
632,Miracle,KNN,131,KIRC,0,1,0.8333333333333334
633,Miracle,KNN,132,KIRC,0,0,0.4
634,Miracle,KNN,133,KIRC,0,0,0.0
635,Miracle,KNN,134,KIRC,1,1,0.6666666666666666
636,Miracle,KNN,135,KIRC,0,0,0.1
637,Miracle,KNN,136,KIRC,0,0,0.2
638,Miracle,KNN,137,KIRC,0,0,0.4
639,Miracle,KNN,138,KIRC,0,0,0.2
640,Miracle,KNN,139,KIRC,0,0,0.3
641,Miracle,KNN,140,KIRC,0,1,0.7
642,Miracle,KNN,141,KIRC,0,0,0.1
643,Miracle,KNN,142,KIRC,0,0,0.0
644,Miracle,KNN,143,KIRC,0,0,0.0
645,Miracle,KNN,144,KIRC,0,0,0.3333333333333333
646,Miracle,KNN,145,KIRC,0,0,0.1
647,Miracle,KNN,146,KIRC,1,0,0.5
648,Miracle,KNN,147,KIRC,1,0,0.3
649,Miracle,KNN,148,KIRC,0,0,0.1
650,Miracle,KNN,149,KIRC,0,0,0.2
651,Miracle,KNN,150,KIRC,0,0,0.3
652,Miracle,KNN,151,KIRC,0,0,0.375
653,Miracle,KNN,152,KIRC,1,0,0.1
654,Miracle,KNN,153,KIRC,1,0,0.0
655,Miracle,KNN,154,KIRC,1,0,0.1
656,Miracle,KNN,155,KIRC,0,0,0.1
657,Miracle,KNN,156,KIRC,0,0,0.5
658,Miracle,KNN,157,KIRC,0,0,0.3
659,Miracle,KNN,158,KIRC,0,1,0.6
660,Miracle,KNN,159,KIRC,1,0,0.2
661,Miracle,KNN,160,KIRC,1,0,0.5
662,Miracle,KNN,161,KIRC,0,0,0.1
663,Miracle,KNN,162,KIRC,0,0,0.5
664,Miracle,KNN,163,KIRC,0,0,0.1
665,Miracle,KNN,164,KIRC,0,0,0.2
666,Miracle,KNN,165,KIRC,0,0,0.1
667,Miracle,KNN,166,KIRC,1,0,0.2
668,TARGET,LR,0,KIRC,0,1,0.5088238986519406
669,TARGET,LR,1,KIRC,0,1,0.5179888329305502
670,TARGET,LR,2,KIRC,0,0,0.46271303421572646
671,TARGET,LR,3,KIRC,0,0,0.4751232586656892
672,TARGET,LR,4,KIRC,1,1,0.5168160746641751
673,TARGET,LR,5,KIRC,0,1,0.5193305042169275
674,TARGET,LR,6,KIRC,0,0,0.4730753290332734
675,TARGET,LR,7,KIRC,0,0,0.4736347196426894
676,TARGET,LR,8,KIRC,1,0,0.4876971808037962
677,TARGET,LR,9,KIRC,0,0,0.45609386220860654
678,TARGET,LR,10,KIRC,1,0,0.498067148110075
679,TARGET,LR,11,KIRC,0,1,0.5262678917883112
680,TARGET,LR,12,KIRC,0,1,0.5255987040855209
681,TARGET,LR,13,KIRC,1,1,0.5319251332536012
682,TARGET,LR,14,KIRC,1,0,0.49700027967320887
683,TARGET,LR,15,KIRC,0,1,0.5035852388894275
684,TARGET,LR,16,KIRC,1,1,0.513247029592766
685,TARGET,LR,17,KIRC,0,1,0.5151750277061696
686,TARGET,LR,18,KIRC,0,0,0.4574767298524621
687,TARGET,LR,19,KIRC,0,0,0.4951415457042249
688,TARGET,LR,20,KIRC,0,0,0.489692652212878
689,TARGET,LR,21,KIRC,0,0,0.48679096424083224
690,TARGET,LR,22,KIRC,1,1,0.5343119646451256
691,TARGET,LR,23,KIRC,0,0,0.483748807982978
692,TARGET,LR,24,KIRC,1,1,0.517975412099678
693,TARGET,LR,25,KIRC,0,1,0.5052381005830169
694,TARGET,LR,26,KIRC,0,0,0.48826672203829213
695,TARGET,LR,27,KIRC,0,1,0.5016624417548478
696,TARGET,LR,28,KIRC,0,0,0.48517675554103334
697,TARGET,LR,29,KIRC,0,1,0.5609499167983475
698,TARGET,LR,30,KIRC,0,0,0.48104082164514395
699,TARGET,LR,31,KIRC,0,1,0.504908775306129
700,TARGET,LR,32,KIRC,1,0,0.48685645641445474
701,TARGET,LR,33,KIRC,0,0,0.4888725358347939
702,TARGET,LR,34,KIRC,0,0,0.44894605083059186
703,TARGET,LR,35,KIRC,0,1,0.5085237471175635
704,TARGET,LR,36,KIRC,0,0,0.4678788700926375
705,TARGET,LR,37,KIRC,1,1,0.5023416974808756
706,TARGET,LR,38,KIRC,0,0,0.4728886638261398
707,TARGET,LR,39,KIRC,1,1,0.513543344551641
708,TARGET,LR,40,KIRC,0,1,0.5183960188278595
709,TARGET,LR,41,KIRC,0,0,0.45483135324200313
710,TARGET,LR,42,KIRC,0,1,0.5116051481215141
711,TARGET,LR,43,KIRC,0,0,0.4836175587007912
712,TARGET,LR,44,KIRC,0,0,0.48058766900167005
713,TARGET,LR,45,KIRC,1,0,0.4557365439641102
714,TARGET,LR,46,KIRC,0,0,0.484058560224979
715,TARGET,LR,47,KIRC,0,0,0.45569103942814393
716,TARGET,LR,48,KIRC,0,0,0.4745754713814331
717,TARGET,LR,49,KIRC,1,1,0.5496061678960522
718,TARGET,LR,50,KIRC,0,1,0.5047638328238928
719,TARGET,LR,51,KIRC,0,1,0.5099802443449553
720,TARGET,LR,52,KIRC,1,1,0.5146040955905384
721,TARGET,LR,53,KIRC,1,0,0.4961888373735845
722,TARGET,LR,54,KIRC,0,1,0.5256232676718591
723,TARGET,LR,55,KIRC,0,1,0.5568709582374863
724,TARGET,LR,56,KIRC,0,0,0.48417020332878813
725,TARGET,LR,57,KIRC,0,1,0.5248528275820358
726,TARGET,LR,58,KIRC,1,1,0.5160117625916153
727,TARGET,LR,59,KIRC,0,0,0.4198247681532727
728,TARGET,LR,60,KIRC,0,1,0.5232472969144149
729,TARGET,LR,61,KIRC,0,0,0.4978937057165959
730,TARGET,LR,62,KIRC,0,1,0.5046890808019585
731,TARGET,LR,63,KIRC,1,0,0.4887262554083588
732,TARGET,LR,64,KIRC,1,1,0.5034479923308056
733,TARGET,LR,65,KIRC,0,1,0.5075877445175953
734,TARGET,LR,66,KIRC,1,0,0.464404808455563
735,TARGET,LR,67,KIRC,1,1,0.5230522491333384
736,TARGET,LR,68,KIRC,0,1,0.5057352285603532
737,TARGET,LR,69,KIRC,0,0,0.45871901406066834
738,TARGET,LR,70,KIRC,0,1,0.5009877044060782
739,TARGET,LR,71,KIRC,1,1,0.5124127740494547
740,TARGET,LR,72,KIRC,0,1,0.5262933971184757
741,TARGET,LR,73,KIRC,1,1,0.5448677043512362
742,TARGET,LR,74,KIRC,0,1,0.502966872085786
743,TARGET,LR,75,KIRC,0,0,0.47910232222135685
744,TARGET,LR,76,KIRC,0,0,0.499251492028312
745,TARGET,LR,77,KIRC,1,0,0.46806379947702087
746,TARGET,LR,78,KIRC,0,1,0.5016761011192451
747,TARGET,LR,79,KIRC,1,1,0.5140211970006997
748,TARGET,LR,80,KIRC,0,1,0.6396945409014617
749,TARGET,LR,81,KIRC,0,1,0.5331738600708146
750,TARGET,LR,82,KIRC,1,1,0.5243172566014439
751,TARGET,LR,83,KIRC,1,1,0.5001779278617406
752,TARGET,LR,84,KIRC,0,1,0.5050890034353248
753,TARGET,LR,85,KIRC,1,1,0.5091886865108202
754,TARGET,LR,86,KIRC,0,0,0.4947469756688318
755,TARGET,LR,87,KIRC,0,1,0.505438461022815
756,TARGET,LR,88,KIRC,1,0,0.4939434309430319
757,TARGET,LR,89,KIRC,0,0,0.4879109103910827
758,TARGET,LR,90,KIRC,1,0,0.47785664229362707
759,TARGET,LR,91,KIRC,0,1,0.5114897715956961
760,TARGET,LR,92,KIRC,1,0,0.4695013180416254
761,TARGET,LR,93,KIRC,0,0,0.46415335250287504
762,TARGET,LR,94,KIRC,0,0,0.4940302898271832
763,TARGET,LR,95,KIRC,0,0,0.48710351600262497
764,TARGET,LR,96,KIRC,0,1,0.5073776976850659
765,TARGET,LR,97,KIRC,0,1,0.5199440623078606
766,TARGET,LR,98,KIRC,0,0,0.4583883262187228
767,TARGET,LR,99,KIRC,0,0,0.4917490333158035
768,TARGET,LR,100,KIRC,0,0,0.4453306624693314
769,TARGET,LR,101,KIRC,0,1,0.5022281130967381
770,TARGET,LR,102,KIRC,1,0,0.482699546694928
771,TARGET,LR,103,KIRC,0,0,0.4901845413312331
772,TARGET,LR,104,KIRC,0,0,0.4654203517120611
773,TARGET,LR,105,KIRC,0,0,0.49635177010272974
774,TARGET,LR,106,KIRC,1,0,0.48192096904722603
775,TARGET,LR,107,KIRC,0,1,0.5347162071732275
776,TARGET,LR,108,KIRC,1,1,0.5463203592443319
777,TARGET,LR,109,KIRC,1,1,0.5386104298193921
778,TARGET,LR,110,KIRC,0,0,0.4748537614327382
779,TARGET,LR,111,KIRC,0,0,0.47455690956196317
780,TARGET,LR,112,KIRC,1,0,0.4810189676263632
781,TARGET,LR,113,KIRC,1,1,0.5110777367563524
782,TARGET,LR,114,KIRC,0,0,0.49334852012380287
783,TARGET,LR,115,KIRC,0,1,0.5117703660575945
784,TARGET,LR,116,KIRC,0,1,0.5068296129501433
785,TARGET,LR,117,KIRC,1,0,0.49511679541049797
786,TARGET,LR,118,KIRC,0,1,0.5144247564366561
787,TARGET,LR,119,KIRC,0,1,0.5108831128441926
788,TARGET,LR,120,KIRC,0,0,0.47375353570581086
789,TARGET,LR,121,KIRC,0,0,0.4877104331455597
790,TARGET,LR,122,KIRC,0,1,0.5287141084846536
791,TARGET,LR,123,KIRC,0,1,0.5215886578271126
792,TARGET,LR,124,KIRC,1,1,0.512943107282681
793,TARGET,LR,125,KIRC,0,0,0.4932475969141924
794,TARGET,LR,126,KIRC,0,1,0.5144843465435814
795,TARGET,LR,127,KIRC,1,0,0.4890856233319513
796,TARGET,LR,128,KIRC,0,1,0.5276454763403704
797,TARGET,LR,129,KIRC,1,1,0.5135054458862273
798,TARGET,LR,130,KIRC,0,0,0.4759485379470358
799,TARGET,LR,131,KIRC,0,0,0.4894471278513344
800,TARGET,LR,132,KIRC,0,0,0.48986615954729884
801,TARGET,LR,133,KIRC,0,0,0.4912021092316397
802,TARGET,LR,134,KIRC,1,0,0.4842773040949346
803,TARGET,LR,135,KIRC,0,0,0.48531483710165724
804,TARGET,LR,136,KIRC,0,0,0.4698306753189693
805,TARGET,LR,137,KIRC,0,0,0.49788497909912294
806,TARGET,LR,138,KIRC,0,0,0.4937401705692005
807,TARGET,LR,139,KIRC,0,0,0.4428274350240114
808,TARGET,LR,140,KIRC,0,1,0.503829448104258
809,TARGET,LR,141,KIRC,0,0,0.4451827709385632
810,TARGET,LR,142,KIRC,0,1,0.5269587947828787
811,TARGET,LR,143,KIRC,0,1,0.5458383313491536
812,TARGET,LR,144,KIRC,0,0,0.48325952008374995
813,TARGET,LR,145,KIRC,0,0,0.4765285428874332
814,TARGET,LR,146,KIRC,1,0,0.4844476610987981
815,TARGET,LR,147,KIRC,1,1,0.5237678206933528
816,TARGET,LR,148,KIRC,0,0,0.4802076353196833
817,TARGET,LR,149,KIRC,0,0,0.48013489345241467
818,TARGET,LR,150,KIRC,0,1,0.5062448968913172
819,TARGET,LR,151,KIRC,0,0,0.4431498558342833
820,TARGET,LR,152,KIRC,1,1,0.5106999786033817
821,TARGET,LR,153,KIRC,1,0,0.47136175982987943
822,TARGET,LR,154,KIRC,1,1,0.5374101756590908
823,TARGET,LR,155,KIRC,0,0,0.4638000086811653
824,TARGET,LR,156,KIRC,0,1,0.5102924730766053
825,TARGET,LR,157,KIRC,0,1,0.5182583835689044
826,TARGET,LR,158,KIRC,0,1,0.5002112424924408
827,TARGET,LR,159,KIRC,1,1,0.5044645404680621
828,TARGET,LR,160,KIRC,1,1,0.5209103563515638
829,TARGET,LR,161,KIRC,0,0,0.4713669280740477
830,TARGET,LR,162,KIRC,0,1,0.5216885536632911
831,TARGET,LR,163,KIRC,0,1,0.5033225023113398
832,TARGET,LR,164,KIRC,0,0,0.49445277097020024
833,TARGET,LR,165,KIRC,0,1,0.566117930476035
834,TARGET,LR,166,KIRC,1,0,0.4640291763859575
835,TARGET,KNN,0,KIRC,0,0,0.3
836,TARGET,KNN,1,KIRC,0,0,0.5
837,TARGET,KNN,2,KIRC,0,0,0.25
838,TARGET,KNN,3,KIRC,0,0,0.1
839,TARGET,KNN,4,KIRC,1,0,0.375
840,TARGET,KNN,5,KIRC,0,0,0.4
841,TARGET,KNN,6,KIRC,0,0,0.3
842,TARGET,KNN,7,KIRC,0,0,0.2
843,TARGET,KNN,8,KIRC,1,0,0.25
844,TARGET,KNN,9,KIRC,0,0,0.1
845,TARGET,KNN,10,KIRC,1,0,0.375
846,TARGET,KNN,11,KIRC,0,0,0.3
847,TARGET,KNN,12,KIRC,0,0,0.3
848,TARGET,KNN,13,KIRC,1,0,0.375
849,TARGET,KNN,14,KIRC,1,0,0.375
850,TARGET,KNN,15,KIRC,0,0,0.3
851,TARGET,KNN,16,KIRC,1,1,0.625
852,TARGET,KNN,17,KIRC,0,1,0.8
853,TARGET,KNN,18,KIRC,0,0,0.1
854,TARGET,KNN,19,KIRC,0,0,0.375
855,TARGET,KNN,20,KIRC,0,0,0.3
856,TARGET,KNN,21,KIRC,0,0,0.4
857,TARGET,KNN,22,KIRC,1,0,0.375
858,TARGET,KNN,23,KIRC,0,0,0.4
859,TARGET,KNN,24,KIRC,1,0,0.25
860,TARGET,KNN,25,KIRC,0,0,0.1
861,TARGET,KNN,26,KIRC,0,0,0.4
862,TARGET,KNN,27,KIRC,0,0,0.25
863,TARGET,KNN,28,KIRC,0,0,0.3
864,TARGET,KNN,29,KIRC,0,1,0.7
865,TARGET,KNN,30,KIRC,0,0,0.3
866,TARGET,KNN,31,KIRC,0,0,0.1
867,TARGET,KNN,32,KIRC,1,0,0.25
868,TARGET,KNN,33,KIRC,0,0,0.4
869,TARGET,KNN,34,KIRC,0,0,0.0
870,TARGET,KNN,35,KIRC,0,0,0.125
871,TARGET,KNN,36,KIRC,0,0,0.375
872,TARGET,KNN,37,KIRC,1,0,0.125
873,TARGET,KNN,38,KIRC,0,0,0.375
874,TARGET,KNN,39,KIRC,1,1,0.625
875,TARGET,KNN,40,KIRC,0,0,0.375
876,TARGET,KNN,41,KIRC,0,0,0.125
877,TARGET,KNN,42,KIRC,0,0,0.375
878,TARGET,KNN,43,KIRC,0,0,0.375
879,TARGET,KNN,44,KIRC,0,0,0.375
880,TARGET,KNN,45,KIRC,1,0,0.0
881,TARGET,KNN,46,KIRC,0,0,0.375
882,TARGET,KNN,47,KIRC,0,0,0.125
883,TARGET,KNN,48,KIRC,0,0,0.1
884,TARGET,KNN,49,KIRC,1,0,0.5
885,TARGET,KNN,50,KIRC,0,0,0.125
886,TARGET,KNN,51,KIRC,0,0,0.375
887,TARGET,KNN,52,KIRC,1,1,0.625
888,TARGET,KNN,53,KIRC,1,0,0.375
889,TARGET,KNN,54,KIRC,0,0,0.375
890,TARGET,KNN,55,KIRC,0,1,0.625
891,TARGET,KNN,56,KIRC,0,0,0.375
892,TARGET,KNN,57,KIRC,0,0,0.375
893,TARGET,KNN,58,KIRC,1,0,0.5
894,TARGET,KNN,59,KIRC,0,0,0.0
895,TARGET,KNN,60,KIRC,0,0,0.375
896,TARGET,KNN,61,KIRC,0,0,0.5
897,TARGET,KNN,62,KIRC,0,0,0.125
898,TARGET,KNN,63,KIRC,1,0,0.25
899,TARGET,KNN,64,KIRC,1,0,0.25
900,TARGET,KNN,65,KIRC,0,0,0.125
901,TARGET,KNN,66,KIRC,1,0,0.375
902,TARGET,KNN,67,KIRC,1,0,0.25
903,TARGET,KNN,68,KIRC,0,0,0.0
904,TARGET,KNN,69,KIRC,0,0,0.125
905,TARGET,KNN,70,KIRC,0,0,0.25
906,TARGET,KNN,71,KIRC,1,1,0.625
907,TARGET,KNN,72,KIRC,0,0,0.25
908,TARGET,KNN,73,KIRC,1,1,0.625
909,TARGET,KNN,74,KIRC,0,0,0.25
910,TARGET,KNN,75,KIRC,0,0,0.25
911,TARGET,KNN,76,KIRC,0,0,0.375
912,TARGET,KNN,77,KIRC,1,0,0.25
913,TARGET,KNN,78,KIRC,0,0,0.25
914,TARGET,KNN,79,KIRC,1,1,0.625
915,TARGET,KNN,80,KIRC,0,0,0.5
916,TARGET,KNN,81,KIRC,0,0,0.25
917,TARGET,KNN,82,KIRC,1,0,0.25
918,TARGET,KNN,83,KIRC,1,0,0.25
919,TARGET,KNN,84,KIRC,0,0,0.125
920,TARGET,KNN,85,KIRC,1,0,0.25
921,TARGET,KNN,86,KIRC,0,0,0.25
922,TARGET,KNN,87,KIRC,0,0,0.125
923,TARGET,KNN,88,KIRC,1,0,0.125
924,TARGET,KNN,89,KIRC,0,0,0.4
925,TARGET,KNN,90,KIRC,1,0,0.25
926,TARGET,KNN,91,KIRC,0,0,0.375
927,TARGET,KNN,92,KIRC,1,0,0.25
928,TARGET,KNN,93,KIRC,0,0,0.375
929,TARGET,KNN,94,KIRC,0,0,0.25
930,TARGET,KNN,95,KIRC,0,0,0.4
931,TARGET,KNN,96,KIRC,0,0,0.125
932,TARGET,KNN,97,KIRC,0,0,0.25
933,TARGET,KNN,98,KIRC,0,0,0.125
934,TARGET,KNN,99,KIRC,0,0,0.125
935,TARGET,KNN,100,KIRC,0,0,0.0
936,TARGET,KNN,101,KIRC,0,0,0.25
937,TARGET,KNN,102,KIRC,1,0,0.3
938,TARGET,KNN,103,KIRC,0,0,0.25
939,TARGET,KNN,104,KIRC,0,0,0.375
940,TARGET,KNN,105,KIRC,0,0,0.5
941,TARGET,KNN,106,KIRC,1,0,0.3
942,TARGET,KNN,107,KIRC,0,0,0.5
943,TARGET,KNN,108,KIRC,1,0,0.5
944,TARGET,KNN,109,KIRC,1,1,0.625
945,TARGET,KNN,110,KIRC,0,0,0.125
946,TARGET,KNN,111,KIRC,0,0,0.125
947,TARGET,KNN,112,KIRC,1,0,0.25
948,TARGET,KNN,113,KIRC,1,0,0.25
949,TARGET,KNN,114,KIRC,0,0,0.125
950,TARGET,KNN,115,KIRC,0,0,0.5
951,TARGET,KNN,116,KIRC,0,0,0.0
952,TARGET,KNN,117,KIRC,1,0,0.25
953,TARGET,KNN,118,KIRC,0,1,0.75
954,TARGET,KNN,119,KIRC,0,0,0.375
955,TARGET,KNN,120,KIRC,0,0,0.25
956,TARGET,KNN,121,KIRC,0,0,0.4
957,TARGET,KNN,122,KIRC,0,0,0.25
958,TARGET,KNN,123,KIRC,0,0,0.375
959,TARGET,KNN,124,KIRC,1,1,0.625
960,TARGET,KNN,125,KIRC,0,0,0.125
961,TARGET,KNN,126,KIRC,0,1,0.75
962,TARGET,KNN,127,KIRC,1,0,0.2
963,TARGET,KNN,128,KIRC,0,0,0.25
964,TARGET,KNN,129,KIRC,1,1,0.625
965,TARGET,KNN,130,KIRC,0,0,0.125
966,TARGET,KNN,131,KIRC,0,0,0.3
967,TARGET,KNN,132,KIRC,0,0,0.3
968,TARGET,KNN,133,KIRC,0,0,0.25
969,TARGET,KNN,134,KIRC,1,0,0.25
970,TARGET,KNN,135,KIRC,0,0,0.3
971,TARGET,KNN,136,KIRC,0,0,0.4
972,TARGET,KNN,137,KIRC,0,0,0.5
973,TARGET,KNN,138,KIRC,0,0,0.2
974,TARGET,KNN,139,KIRC,0,0,0.0
975,TARGET,KNN,140,KIRC,0,0,0.25
976,TARGET,KNN,141,KIRC,0,0,0.0
