,iter,drug,tissue,model,feature,BIC,train_size,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
2238,38,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5229301948051948,0.2161697247706422,0.6374779988994463
2239,39,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5871559633027523,14,50,27,18,0.5247564935064936,0.26293577981651367,0.7329926307042597
2240,40,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5048701298701299,0.2196738022426096,1.8549557333043813
2241,41,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5511363636363636,0.21220183486238534,0.6201360470554751
2242,42,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.6238532110091743,1,67,10,31,0.47483766233766234,0.2907110091743119,4.179978206728845
2243,43,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5507305194805194,0.2345183486238532,3.4098136307354987
2244,44,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.6038961038961039,0.2161697247706422,2.442142488710104
2245,45,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5462662337662338,0.2161697247706422,0.6356080809868044
2246,46,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5596330275229358,6,55,22,26,0.4914772727272727,0.29759174311926606,2.940919673934929
2247,47,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5012175324675325,0.20788990825688067,0.6067373731633583
2248,48,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5871559633027523,15,49,28,17,0.5438311688311688,0.25101936799184504,0.6986386850403609
2249,49,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4888392857142857,0.2232110091743119,0.6662696222678313
2250,50,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.6972477064220184,0,76,1,32,0.5121753246753247,0.26605504587155965,4.400530724288828
2251,51,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5931412337662337,0.21731651376146788,2.1395426483942726
2252,52,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5202922077922078,0.2591743119266055,4.381453278952316
2253,53,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5871559633027523,12,52,25,20,0.541801948051948,0.24813646788990826,1.3055610021632944
2254,54,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.6972477064220184,0,76,1,32,0.5411931818181819,0.21633027522935783,0.6294127152971579
2255,55,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5582386363636364,0.23623853211009174,2.1811879168079016
2256,56,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5292207792207793,0.21660550458715597,0.6263440508692552
2257,57,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4719967532467533,0.21731651376146788,0.6292771020751213
2258,58,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5255681818181819,0.23063200815494395,1.8839211819865467
2259,59,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5775162337662338,0.21174311926605502,0.6126150006631211
2260,60,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5525568181818181,0.20733944954128436,0.6089180115666946
2261,61,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5971996753246753,0.2014678899082569,0.5915914560391301
2262,62,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.601663961038961,0.2094323394495413,0.6099070550278021
2263,63,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.512987012987013,0.22477064220183487,2.1640457358271976
2264,64,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5355113636363636,0.21311926605504591,0.6253696051508192
2265,65,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4699675324675324,0.23088685015290522,2.183616873417478
2266,66,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4655032467532468,0.2570240825688073,5.3134354959860595
2267,67,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5919237012987013,0.20376146788990823,0.5990520188716534
2268,68,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5321100917431193,6,52,25,26,0.515827922077922,0.38990825688073394,11.153946373414165
2269,69,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.6055045871559633,12,54,23,20,0.5405844155844156,0.2889908256880734,4.449472240871846
2270,70,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.46266233766233766,0.2958715596330275,8.146069158690732
2271,71,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4835633116883117,0.24073394495412845,0.6814203359995921
2272,72,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5941558441558442,0.23853211009174313,5.545177444479563
2273,73,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.48336038961038963,0.22697247706422016,0.6582421628761121
2274,74,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5178571428571429,0.22434059633027523,0.6415331112686082
2275,75,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5716314935064934,0.21568807339449536,0.6340443198794562
2276,76,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5428165584415585,0.22502548419979618,1.867318755063967
2277,77,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5779816513761468,17,46,31,15,0.544237012987013,0.3211009174311927,5.4626136789174025
2278,78,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5152191558441559,0.25688073394495414,3.4593767543542233
2279,79,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.39569805194805197,0.2998853211009174,7.866620434132229
2280,80,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5379464285714286,0.24159021406727826,2.201042431990563
2281,81,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.5779816513761468,13,50,27,19,0.5773133116883117,0.2299082568807339,0.6481222264311257
2282,82,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.6238532110091743,14,54,23,18,0.5815746753246753,0.26376146788990823,2.5543216827044883
2283,83,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5556006493506493,0.2276376146788991,0.6457452135587702
2284,84,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5383522727272727,0.25688073394495414,5.290811506659399
2285,85,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.46631493506493504,0.30275229357798167,9.996581356332424
2286,86,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5667613636363636,0.20463812436289502,0.5968996456685359
2287,87,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5060876623376623,0.2273190621814475,1.2711483190588826
2288,88,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5556006493506493,0.23853211009174313,2.4927861906376014
2289,89,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4776785714285714,0.25339449541284403,4.697682861899272
2290,90,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.4872159090909091,0.23088685015290525,1.5714022783237842
2291,91,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5263798701298702,0.21926605504587154,1.25362986649675
2292,92,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5568181818181819,0.2232415902140673,1.8628928270892486
2293,93,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5507305194805195,0.22183486238532113,0.6366464317713693
2294,94,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5434253246753247,0.22633027522935778,0.6527219811518535
2295,95,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5616883116883117,0.2193577981651376,1.2392480621690525
2296,96,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5152191558441559,0.2297247706422018,3.403559881011962
2297,97,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5454545454545455,0.21760321100917432,0.6299900060840292
2298,98,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5231331168831169,0.26490825688073394,6.229804319976455
2299,99,Atezo,KIRC,KNN,IMPRES,NA,0.35,0.7064220183486238,0,77,0,32,0.5827922077922079,0.231651376146789,3.084186996069482
2300,0,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5706572769953052,0.21369636963696367,0.6178762027214083
2301,1,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.6314553990610328,0.19863861386138615,0.5834538551273709
2302,2,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5215962441314554,0.25495049504950495,3.3422047221058753
2303,3,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.5643564356435643,12,45,26,18,0.5267605633802817,0.2528712871287129,2.3484719380043355
2304,4,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4856807511737089,0.2722772277227723,4.378494071259853
2305,5,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6336633663366337,2,62,9,28,0.47464788732394364,0.2524752475247525,0.7034878553634574
2306,6,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.522300469483568,0.25433168316831684,4.003235854498837
2307,7,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.505868544600939,0.2243564356435644,0.658062009221113
2308,8,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5410798122065728,0.21970297029702976,0.6568853281024809
2309,9,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5734741784037559,0.2114789603960396,1.2798934556469748
2310,10,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5147887323943662,0.23159034653465346,0.6771554131154421
2311,11,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5779342723004695,0.22662266226622663,1.9572297885091996
2312,12,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6336633663366337,14,50,21,16,0.6023474178403756,0.2524752475247525,2.0142909393926605
2313,13,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4917840375586855,0.24564356435643558,4.01109292574479
2314,14,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.6103286384976526,0.2078217821782178,0.6034856009403807
2315,15,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.55,0.21603960396039606,0.6317985600825623
2316,16,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.5544554455445545,11,45,26,19,0.49882629107981225,0.4306930693069307,12.72371161146672
2317,17,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6435643564356436,16,49,22,14,0.628169014084507,0.22414741474147415,0.6380013432312123
2318,18,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.538262910798122,0.21364480198019803,0.6245844760575157
2319,19,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5784037558685446,0.22442244224422445,0.6417955499999354
2320,20,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5929577464788732,0.20910891089108913,0.612865376975575
2321,21,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4950704225352113,0.23267326732673269,1.650044240671709
2322,22,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6534653465346535,14,52,19,16,0.5995305164319249,0.22230816831683167,0.6478267693070855
2323,23,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5553990610328638,0.2524752475247525,5.311840769835619
2324,24,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.48591549295774644,0.22673267326732677,0.6588840611102701
2325,25,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.57018779342723,0.21188118811881193,0.6235171696503476
2326,26,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4807511737089202,0.23654084158415842,1.9890407225886018
2327,27,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.542018779342723,0.20962252475247525,0.6095420211309481
2328,28,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.5742574257425742,13,45,26,17,0.4908450704225352,0.3224009900990099,5.819938842071443
2329,29,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.44507042253521123,0.3069306930693069,8.756988142519704
2330,30,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6831683168316832,0,69,2,30,0.4697183098591549,0.2896039603960396,5.085366938563559
2331,31,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4302816901408451,0.31683168316831684,9.77268896155804
2332,32,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.613849765258216,0.21782178217821782,2.2510126259768524
2333,33,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5,0.21079207920792076,0.6123131239441856
2334,34,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.44507042253521123,0.28527227722772275,6.731149010497739
2335,35,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.693069306930693,1,69,2,29,0.539906103286385,0.25495049504950495,2.6833717584053334
2336,36,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5845070422535211,0.20752475247524754,0.6094850807091375
2337,37,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6831683168316832,0,69,2,30,0.4577464788732394,0.3094059405940594,8.105018022191043
2338,38,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6831683168316832,0,69,2,30,0.5394366197183098,0.27722772277227725,7.356968094656053
2339,39,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5220657276995305,0.2211221122112212,0.6348080391589086
2340,40,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5321596244131455,0.21613861386138616,0.6264534253370817
2341,41,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4382629107981221,0.23257425742574256,0.695011361187461
2342,42,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5476525821596244,0.21633663366336636,0.6355606877129665
2343,43,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5626760563380282,0.21396039603960393,0.6295688540438423
2344,44,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.49248826291079817,0.22579757975797582,1.3121270839153871
2345,45,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5838028169014085,0.2172029702970297,0.6276214634548857
2346,46,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.503755868544601,0.21356435643564353,0.6269743566464502
2347,47,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.38615023474178406,0.22465346534653471,0.6518602274185914
2348,48,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4636150234741784,0.24180074257425743,2.659368677392517
2349,49,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5359154929577465,0.23326732673267328,1.9823540220747042
2350,50,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4546948356807512,0.22400990099009901,0.6460124340177714
2351,51,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5633802816901409,0.20807549504950495,0.6069347515924238
2352,52,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5586854460093897,0.235973597359736,3.97050940245727
2353,53,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5316901408450704,0.22524752475247528,0.6584967061608508
2354,54,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5258215962441315,0.2250928217821782,1.9681863136426803
2355,55,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.44272300469483566,0.23514851485148514,1.3396439134297846
2356,56,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5946009389671362,0.20871287128712876,0.6123544429576786
2357,57,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5809859154929577,0.24504950495049505,5.620668721570248
2358,58,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.46854460093896716,0.23452970297029702,1.3182954214817075
2359,59,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5751173708920189,0.20761138613861385,0.6100556941022149
2360,60,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,1,70,1,29,0.50962441314554,0.25495049504950495,1.036289349153978
2361,61,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.48098591549295777,0.2896039603960396,7.720698793365727
2362,62,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.6248826291079812,0.20306930693069306,0.5991720281902273
2363,63,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5838028169014085,0.21376237623762376,0.615785552116247
2364,64,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.6213615023474179,0.2081958195819582,0.6013883970811893
2365,65,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6039603960396039,12,49,22,18,0.5481220657276995,0.3935643564356436,13.938434888289594
2366,66,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5626760563380282,0.21844059405940594,1.621426698514321
2367,67,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.594059405940594,15,45,26,15,0.5563380281690141,0.41336633663366334,11.687422262312742
2368,68,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.6053990610328639,0.2079207920792079,0.6040437107948429
2369,69,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.569718309859155,0.2079207920792079,0.6082568445887063
2370,70,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.6183098591549295,0.20574257425742573,0.5980378410265483
2371,71,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6039603960396039,13,48,23,17,0.5737089201877935,0.23306930693069303,1.3183298773673158
2372,72,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.48309859154929574,0.23306930693069305,0.6911890263804591
2373,73,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.47605633802816905,0.2790841584158416,7.699325925944187
2374,74,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.49014084507042255,0.2722772277227723,4.707910553110124
2375,75,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.693069306930693,0,70,1,30,0.4765258215962441,0.29455445544554454,7.405007998259217
2376,76,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5213615023474178,0.21495049504950495,0.6303644345800808
2377,77,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.5643564356435643,4,53,18,26,0.43873239436619715,0.38613861386138615,8.647182648569613
2378,78,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5765258215962441,0.24504950495049505,5.291252239719977
2379,79,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.6831683168316832,1,68,3,29,0.4532863849765258,0.31435643564356436,7.789327227084533
2380,80,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5072769953051643,0.23715965346534654,0.6881905480458032
2381,81,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5664319248826291,0.2376237623762376,2.9647483366524394
2382,82,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5347417840375586,0.22000000000000003,0.6563693280912036
2383,83,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5605633802816901,0.20668316831683167,0.6031170194328779
2384,84,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.5742574257425742,9,49,22,21,0.4802816901408451,0.3011551155115511,5.765579014270244
2385,85,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5821596244131456,0.24504950495049505,4.627620432692666
2386,86,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.4436619718309859,0.22673267326732677,0.6524672350385344
2387,87,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5676056338028169,0.2079207920792079,0.6091377792694995
2388,88,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5469483568075117,0.22910891089108915,0.670905698202109
2389,89,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5424882629107981,0.26485148514851486,6.993237395946378
2390,90,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5497652582159624,0.21813118811881188,1.9480106766260634
2391,91,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5704225352112677,0.2227722772277228,1.2958168247522706
2392,92,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5178403755868545,0.22084708470847084,0.6303429891536334
2393,93,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.537793427230047,0.21445544554455448,0.6288149729831017
2394,94,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.5544554455445545,2,54,17,28,0.4089201877934272,0.3063118811881188,2.1397726260622756
2395,95,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5230046948356808,0.24133663366336633,1.9991514212623778
2396,96,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5929577464788732,0.20977722772277227,1.921899286080706
2397,97,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.5138497652582159,0.2623762376237624,4.35104269777233
2398,98,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.36314553990610327,0.3341584158415842,8.503062937760118
2399,99,Atezo,KIRC,KNN,IMPRES,NA,0.4,0.7029702970297029,0,71,0,30,0.44600938967136156,0.23886138613861385,1.3280066022045958
2400,0,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.5978260869565217,11,44,21,16,0.5831908831908832,0.3695652173913043,10.0657025350879
2401,1,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5321937321937322,0.20576086956521736,0.6010900516892772
2402,2,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5501424501424501,0.20822010869565216,0.6075924534722713
2403,3,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.6630434782608695,1,60,5,26,0.568945868945869,0.2798913043478261,7.285579604363771
2404,4,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.39971509971509966,0.2629830917874396,3.9976322825648682
2405,5,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5467236467236467,0.21478260869565216,0.6223512225959351
2406,6,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.6847826086956522,0,63,2,27,0.5923076923076923,0.2391304347826087,3.556146404611894
2407,7,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.527065527065527,0.22373188405797104,2.0942781477012744
2408,8,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.37720797720797716,0.328804347826087,8.867763386076689
2409,9,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.49173789173789173,0.2609782608695652,4.358436312271728
2410,10,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5803418803418803,0.20295516304347827,0.5929308778241889
2411,11,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.6847826086956522,0,63,2,27,0.4589743589743589,0.30978260869565216,8.453381919437593
2412,12,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5874643874643874,0.2057608695652174,0.6080792590392116
2413,13,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.6304347826086957,11,47,18,16,0.5763532763532764,0.25033967391304346,2.5015925921845037
2414,14,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.5543478260869565,9,42,23,18,0.4940170940170939,0.26706521739130434,3.2655393075787047
2415,15,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.496011396011396,0.21799516908212557,0.6372680843487913
2416,16,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.5760869565217391,5,48,17,22,0.564957264957265,0.33695652173913043,8.167081997032398
2417,17,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5045584045584046,0.23097826086956522,2.1034490142704896
2418,18,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5626780626780626,0.21478260869565222,0.6383590120990162
2419,19,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.46438746438746437,0.2548913043478261,2.536038438255301
2420,20,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.5774928774928775,0.20826086956521744,0.6070768785035581
2421,21,Atezo,KIRC,KNN,IMPRES,NA,0.45,0.7065217391304348,0,65,0,27,0.603988603988604,0.20923913043478265,0.6266357176048932
