,iter,drug,tissue,max_moment,sparsity,weighting,geneset,model,max_scale,edge_weights,acc,bal_acc,roc_auc
9349,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9350,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.5,-1
9351,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9352,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.16666666666666666,-1
9353,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9354,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.5,-1
9355,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.5,-1
9356,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.16666666666666666,-1
9357,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,3,raw,0.25,0.16666666666666666,-1
9358,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.5,-1
9359,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.5833333333333334,-1
9360,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9361,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9362,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9363,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9364,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9365,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9366,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9367,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9368,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9369,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9370,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.5,-1
9371,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9372,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.16666666666666666,-1
9373,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9374,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.5,-1
9375,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.5,-1
9376,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9377,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,4,raw,0.25,0.16666666666666666,-1
9378,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.5,-1
9379,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.5833333333333334,-1
9380,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,5,raw,0.375,0.25,-1
9381,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9382,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,5,raw,0.375,0.25,-1
9383,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9384,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9385,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9386,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9387,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9388,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9389,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9390,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,5,raw,0.625,0.5833333333333333,-1
9391,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9392,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.16666666666666666,-1
9393,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9394,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.5,-1
9395,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.5,-1
9396,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.16666666666666666,-1
9397,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,5,raw,0.25,0.16666666666666666,-1
9398,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.5,-1
9399,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.5833333333333334,-1
9400,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,1,raw,0.375,0.25,-1
9401,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.25,-1
9402,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,1,raw,0.375,0.25,-1
9403,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.25,-1
9404,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
9405,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9406,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
9407,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9408,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
9409,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9410,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.5,-1
9411,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9412,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.16666666666666666,-1
9413,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9414,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.5,-1
9415,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.5,-1
9416,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.16666666666666666,-1
9417,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,1,raw,0.25,0.16666666666666666,-1
9418,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.5,-1
9419,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.5833333333333334,-1
9420,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,2,raw,0.375,0.25,-1
9421,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,2,raw,0.375,0.25,-1
9422,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,2,raw,0.375,0.25,-1
9423,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,2,raw,0.375,0.25,-1
9424,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.3333333333333333,-1
9425,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9426,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.3333333333333333,-1
9427,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9428,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.3333333333333333,-1
9429,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9430,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.5,-1
9431,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9432,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.16666666666666666,-1
9433,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9434,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.5,-1
9435,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.5,-1
9436,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.16666666666666666,-1
9437,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,2,raw,0.25,0.16666666666666666,-1
9438,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.5,-1
9439,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,2,raw,0.375,0.5833333333333334,-1
9440,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,3,raw,0.375,0.25,-1
9441,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.25,-1
9442,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,3,raw,0.375,0.25,-1
9443,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.25,-1
9444,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.3333333333333333,-1
9445,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9446,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.3333333333333333,-1
9447,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9448,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.3333333333333333,-1
9449,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9450,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.5,-1
9451,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9452,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.16666666666666666,-1
9453,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9454,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.5,-1
9455,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.5,-1
9456,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.16666666666666666,-1
9457,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,3,raw,0.25,0.16666666666666666,-1
9458,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.5,-1
9459,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.5833333333333334,-1
9460,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9461,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9462,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9463,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9464,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9465,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9466,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9467,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9468,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9469,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9470,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.5,-1
9471,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9472,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.16666666666666666,-1
9473,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9474,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.5,-1
9475,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.5,-1
9476,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9477,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,4,raw,0.25,0.16666666666666666,-1
9478,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.5,-1
9479,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.5833333333333334,-1
9480,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,5,raw,0.375,0.25,-1
9481,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9482,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,5,raw,0.375,0.25,-1
9483,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9484,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9485,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9486,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9487,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9488,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9489,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9490,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,5,raw,0.625,0.5833333333333333,-1
9491,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9492,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.16666666666666666,-1
9493,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9494,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.5,-1
9495,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.5,-1
9496,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.16666666666666666,-1
9497,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,5,raw,0.25,0.16666666666666666,-1
9498,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.5,-1
9499,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.5833333333333334,-1
9500,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,1,raw,0.375,0.25,-1
9501,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.25,-1
9502,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,1,raw,0.375,0.25,-1
9503,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.25,-1
9504,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
9505,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9506,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
9507,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9508,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
9509,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9510,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.5,-1
9511,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9512,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.16666666666666666,-1
9513,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.3333333333333333,-1
9514,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.5,-1
9515,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,1,raw,0.5,0.5,-1
9516,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.16666666666666666,-1
9517,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,1,raw,0.25,0.16666666666666666,-1
9518,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,1,raw,0.25,0.5,-1
9519,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.5833333333333334,-1
9520,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,2,raw,0.375,0.25,-1
9521,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,2,raw,0.375,0.25,-1
9522,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,2,raw,0.375,0.25,-1
9523,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,2,raw,0.375,0.25,-1
9524,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.3333333333333333,-1
9525,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9526,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.3333333333333333,-1
9527,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9528,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.3333333333333333,-1
9529,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9530,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,2,raw,0.5,0.5,-1
9531,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9532,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.16666666666666666,-1
9533,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.3333333333333333,-1
9534,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.5,-1
9535,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,2,raw,0.5,0.5,-1
9536,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.16666666666666666,-1
9537,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,2,raw,0.25,0.16666666666666666,-1
9538,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,2,raw,0.25,0.5,-1
9539,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,2,raw,0.375,0.5833333333333334,-1
9540,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,3,raw,0.375,0.25,-1
9541,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.25,-1
9542,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,3,raw,0.375,0.25,-1
9543,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.25,-1
9544,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.3333333333333333,-1
9545,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9546,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.3333333333333333,-1
9547,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9548,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.3333333333333333,-1
9549,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9550,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,3,raw,0.5,0.5,-1
9551,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9552,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.16666666666666666,-1
9553,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.3333333333333333,-1
9554,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.5,-1
9555,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,3,raw,0.5,0.5,-1
9556,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.16666666666666666,-1
9557,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,3,raw,0.25,0.16666666666666666,-1
9558,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,3,raw,0.25,0.5,-1
9559,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,3,raw,0.375,0.5833333333333334,-1
9560,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9561,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9562,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9563,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9564,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9565,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9566,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9567,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9568,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.3333333333333333,-1
9569,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9570,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,4,raw,0.5,0.5,-1
9571,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.3333333333333333,-1
9572,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.16666666666666666,-1
9573,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.25,-1
9574,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.5,-1
9575,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,4,raw,0.5,0.5,-1
9576,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,4,raw,0.375,0.25,-1
9577,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,4,raw,0.25,0.16666666666666666,-1
9578,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,4,raw,0.25,0.5,-1
9579,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,4,raw,0.375,0.5833333333333334,-1
9580,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,5,raw,0.375,0.25,-1
9581,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9582,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,5,raw,0.375,0.25,-1
9583,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9584,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9585,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9586,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9587,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9588,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,5,raw,0.5,0.3333333333333333,-1
9589,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9590,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,SVC,5,raw,0.625,0.5833333333333333,-1
9591,4,Ipi,SKCM,3,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.3333333333333333,-1
9592,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.16666666666666666,-1
9593,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.25,-1
9594,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.5,-1
9595,4,Ipi,SKCM,4,sparse,unweighted,CTLA4,LR,5,raw,0.5,0.5,-1
9596,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.16666666666666666,-1
9597,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,5,raw,0.25,0.16666666666666666,-1
9598,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,SVC,5,raw,0.25,0.5,-1
9599,4,Ipi,SKCM,5,sparse,unweighted,CTLA4,LR,5,raw,0.375,0.5833333333333334,-1
9600,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,1,raw,0.375,0.25,-1
9601,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.25,-1
9602,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,SVC,1,raw,0.375,0.25,-1
9603,4,Ipi,SKCM,1,sparse,unweighted,CTLA4,LR,1,raw,0.375,0.25,-1
9604,4,Ipi,SKCM,2,sparse,unweighted,CTLA4,SVC,1,raw,0.5,0.3333333333333333,-1
