,iter,drug,tissue,model,feature,BIC,train_size,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
189,89,crizotinib,BRCA,LR,TARGET,5.256713436435973,0.75,0.4,0,4,4,2,0.0,0.3471388852304876,0.970675627069944
190,90,crizotinib,BRCA,LR,TARGET,5.238830996952188,0.75,0.8,0,8,0,2,0.0625,0.24570042829054312,0.6845474540793975
191,91,crizotinib,BRCA,LR,TARGET,5.2177520873861205,0.75,0.8,1,7,1,1,0.625,0.24114246756630844,0.6752604939486707
192,92,crizotinib,BRCA,LR,TARGET,5.238798193654807,0.75,0.7,0,7,1,2,0.3125,0.24760079951528885,0.6883484855211902
193,93,crizotinib,BRCA,LR,TARGET,5.256495112184211,0.75,0.6,1,5,3,1,0.625,0.2276484785378988,0.6364281608319421
194,94,crizotinib,BRCA,LR,TARGET,5.242228559259919,0.75,0.8,0,8,0,2,0.0625,0.24655267743192583,0.6862527460382545
195,95,crizotinib,BRCA,LR,TARGET,5.240022915590313,0.75,0.7,0,7,1,2,0.125,0.24743692226047234,0.68802066842111
196,96,crizotinib,BRCA,LR,TARGET,5.240601386615709,0.75,0.4,0,4,4,2,0.0625,0.2529451977607323,0.6990383797960064
197,97,crizotinib,BRCA,LR,TARGET,5.233801121731695,0.75,0.8,0,8,0,2,0.375,0.24536666662557954,0.6838794483417084
198,98,crizotinib,BRCA,LR,TARGET,5.213115375655077,0.75,0.6,1,5,3,1,0.6875,0.2413778741093356,0.6758440238768533
199,99,crizotinib,BRCA,LR,TARGET,5.211375844409025,0.75,0.5,1,4,4,1,0.5625,0.24347429474892884,0.6800225561199734
200,0,crizotinib,BRCA,LR,TARGET,5.357705774076996,0.8,0.75,1,5,1,1,0.5833333333333333,0.23956633644377365,0.6721222714714384
201,1,crizotinib,BRCA,LR,TARGET,5.385269001244044,0.8,0.625,0,5,1,2,0.25,0.24641059900605183,0.6859672925364376
202,2,crizotinib,BRCA,LR,TARGET,5.365778764983743,0.8,0.875,1,6,0,1,0.5833333333333333,0.24372082251027216,0.6805861243752265
203,3,crizotinib,BRCA,LR,TARGET,5.365774391738956,0.8,0.875,1,6,0,1,0.5,0.2445522175849345,0.6822493485795886
204,4,crizotinib,BRCA,LR,TARGET,5.382681122301269,0.8,0.75,0,6,0,2,0.25,0.24723807640385073,0.6876215586697626
205,5,crizotinib,BRCA,LR,TARGET,5.553887562142939,0.8,0.625,0,5,1,2,0.0,0.24551407709825013,0.684651734641066
206,6,crizotinib,BRCA,LR,TARGET,5.456168691490534,0.8,0.75,1,5,1,1,0.6666666666666667,0.18778817928739827,0.5651988985997046
207,7,crizotinib,BRCA,LR,TARGET,5.4293102032984475,0.8,0.875,1,6,0,1,0.6666666666666667,0.21195750299949426,0.6163501823516901
208,8,crizotinib,BRCA,LR,TARGET,5.39389333828522,0.8,0.75,1,5,1,1,0.5,0.2199203548042193,0.6189738676627325
209,9,crizotinib,BRCA,LR,TARGET,5.414239600660134,0.8,0.375,0,3,3,2,0.0,0.4122761448070812,1.6177833176478675
210,10,crizotinib,BRCA,LR,TARGET,5.36265039272276,0.8,0.125,1,0,6,1,0.5,0.24495203825359996,0.6828661051957812
211,11,crizotinib,BRCA,LR,TARGET,5.493103238270086,0.8,0.875,1,6,0,1,0.5833333333333333,0.22093669962078488,0.6347707670910392
212,12,crizotinib,BRCA,LR,TARGET,5.384560788274294,0.8,0.75,0,6,0,2,0.16666666666666669,0.2486535611038292,0.6904554010770085
213,13,crizotinib,BRCA,LR,TARGET,5.509436626490049,0.8,0.75,1,5,1,1,0.6666666666666667,0.22425704267890556,0.6409607894668068
214,14,crizotinib,BRCA,LR,TARGET,5.381697755445379,0.8,0.75,0,6,0,2,0.3333333333333333,0.2478138676447398,0.6887745578341115
215,15,crizotinib,BRCA,LR,TARGET,5.368610926756956,0.8,0.875,1,6,0,1,0.5,0.24581186614945127,0.6847685648192756
216,16,crizotinib,BRCA,LR,TARGET,5.382597510500206,0.8,0.75,0,6,0,2,0.25,0.24421075789594093,0.6815666337779468
217,17,crizotinib,BRCA,LR,TARGET,5.442823486435531,0.8,0.75,1,5,1,1,0.5,0.2296320808343032,0.6522213194600892
218,18,crizotinib,BRCA,LR,TARGET,5.381095242800182,0.8,0.75,1,5,1,1,0.5833333333333333,0.2264282921001206,0.6449770494935899
219,19,crizotinib,BRCA,LR,TARGET,5.451594916762703,0.8,0.5,1,3,3,1,0.6666666666666667,0.24800511239851075,0.6885721343776607
220,20,crizotinib,BRCA,LR,TARGET,5.443430219137478,0.8,0.75,0,6,0,2,0.5,0.2370434715059811,0.6672050619896437
221,21,crizotinib,BRCA,LR,TARGET,5.514730337682762,0.8,0.5,0,4,2,2,0.0,0.2498272963796153,0.6929382301621176
222,22,crizotinib,BRCA,LR,TARGET,5.351094148564654,0.8,0.75,2,4,2,0,0.9166666666666667,0.24322054773479634,0.6795501379038323
223,23,crizotinib,BRCA,LR,TARGET,5.383845491141857,0.8,0.75,0,6,0,2,0.33333333333333337,0.2457554930590396,0.6846572711411198
224,24,crizotinib,BRCA,LR,TARGET,5.36116507577776,0.8,0.375,1,2,4,1,0.5833333333333333,0.24225557547374388,0.6775436073651024
225,25,crizotinib,BRCA,LR,TARGET,5.430874518253473,0.8,0.5,1,3,3,1,0.75,0.23322494261104004,0.6592039752756098
226,26,crizotinib,BRCA,LR,TARGET,5.44367814428312,0.8,0.75,1,5,1,1,0.5833333333333333,0.2247861889887426,0.6419563871542169
227,27,crizotinib,BRCA,LR,TARGET,5.386970226801753,0.8,0.75,0,6,0,2,0.08333333333333331,0.247434398978944,0.6880165689728913
228,28,crizotinib,BRCA,LR,TARGET,5.575396068040555,0.8,0.125,0,1,5,2,0.08333333333333331,0.3051823241528613,0.8064211733026256
229,29,crizotinib,BRCA,LR,TARGET,5.434254084012039,0.8,0.875,1,6,0,1,0.5833333333333333,0.21361493785457802,0.6196444059233515
230,30,crizotinib,BRCA,LR,TARGET,5.393418897452171,0.8,0.25,0,2,4,2,0.0,0.2555108968420009,0.7041753402418158
231,31,crizotinib,BRCA,LR,TARGET,5.380632145193977,0.8,0.875,1,6,0,1,0.5,0.24090491929235025,0.6749447304014384
232,32,crizotinib,BRCA,LR,TARGET,5.403103634880248,0.8,0.5,1,3,3,1,0.6666666666666667,0.22776237909712482,0.6450340257817669
233,33,crizotinib,BRCA,LR,TARGET,5.384142973861583,0.8,0.75,1,5,1,1,0.5,0.24265504216165337,0.6784410287811069
234,34,crizotinib,BRCA,LR,TARGET,5.4599629510567205,0.8,0.75,0,6,0,2,0.3333333333333333,0.2378153776477141,0.6687574852657496
235,35,crizotinib,BRCA,LR,TARGET,5.456028982323986,0.8,0.625,1,4,2,1,0.5833333333333333,0.22944780519065283,0.6517535731040203
236,36,crizotinib,BRCA,LR,TARGET,5.355748909479581,0.8,0.75,1,5,1,1,0.9166666666666667,0.2395717972399718,0.6721706418677389
237,37,crizotinib,BRCA,LR,TARGET,5.3908909705109735,0.8,0.625,0,5,1,2,0.08333333333333331,0.25080697813326974,0.6947630630541478
238,38,crizotinib,BRCA,LR,TARGET,5.358218375198323,0.8,0.75,1,5,1,1,0.75,0.23843186830251661,0.6697924762362037
239,39,crizotinib,BRCA,LR,TARGET,5.385189535886112,0.8,0.75,0,6,0,2,0.25,0.2467454134974839,0.6866376463820767
240,40,crizotinib,BRCA,LR,TARGET,5.447604440354706,0.8,0.75,0,6,0,2,0.4166666666666667,0.23666259847834337,0.6664467356326009
241,41,crizotinib,BRCA,LR,TARGET,5.383564365012663,0.8,0.75,0,6,0,2,0.16666666666666669,0.2479976712021126,0.6891428200885006
242,42,crizotinib,BRCA,LR,TARGET,5.498699925048907,0.8,0.75,1,5,1,1,0.5,0.2340422596817287,0.6610278198398323
243,43,crizotinib,BRCA,LR,TARGET,5.386173538095016,0.8,0.625,0,5,1,2,0.5,0.24702607262857987,0.6871978454390947
244,44,crizotinib,BRCA,LR,TARGET,5.360311749927138,0.8,0.75,1,5,1,1,0.75,0.2375057296749808,0.6678050069376357
245,45,crizotinib,BRCA,LR,TARGET,5.369250444973041,0.8,0.5,1,3,3,1,0.5,0.247511491084132,0.6881681174762656
246,46,crizotinib,BRCA,LR,TARGET,5.386061700851932,0.8,0.625,0,5,1,2,0.25,0.24908723854758533,0.6913216615074989
247,47,crizotinib,BRCA,LR,TARGET,5.365539418078559,0.8,0.875,1,6,0,1,0.5833333333333333,0.2448613371036312,0.6828672878168315
248,48,crizotinib,BRCA,LR,TARGET,5.359689469353494,0.8,0.75,1,5,1,1,0.5833333333333333,0.2318054879657696,0.6560915584960825
249,49,crizotinib,BRCA,LR,TARGET,5.465184009101896,0.8,0.625,1,4,2,1,0.5833333333333333,0.23567720802599348,0.6630730126955083
250,50,crizotinib,BRCA,LR,TARGET,5.359653450218859,0.8,0.75,1,5,1,1,0.5,0.23915340998031936,0.6711119564683394
251,51,crizotinib,BRCA,LR,TARGET,5.3572475840647735,0.8,0.625,1,4,2,1,0.75,0.24044739822366346,0.6738945576729121
252,52,crizotinib,BRCA,LR,TARGET,5.363631448570003,0.8,0.5,1,3,3,1,0.5833333333333333,0.2407985060028405,0.6746512040897652
253,53,crizotinib,BRCA,LR,TARGET,5.362496682868552,0.8,0.375,0,3,3,2,0.0,0.2878603325231224,0.7727257623542985
254,54,crizotinib,BRCA,LR,TARGET,5.433768689365288,0.8,0.875,1,6,0,1,0.8333333333333334,0.21428445270988544,0.6209582936179453
255,55,crizotinib,BRCA,LR,TARGET,5.3879868065758085,0.8,0.75,0,6,0,2,0.0,0.24804480624054595,0.689237920243081
256,56,crizotinib,BRCA,LR,TARGET,5.362497096009275,0.8,0.625,1,4,2,1,0.6666666666666667,0.23981224586769234,0.6724109506629735
257,57,crizotinib,BRCA,LR,TARGET,5.632809832952825,0.8,0.375,0,3,3,2,0.25,0.2913303785583351,0.7865694276536888
258,58,crizotinib,BRCA,LR,TARGET,5.358619632099022,0.8,0.75,1,5,1,1,0.6666666666666667,0.24038705115909312,0.6737633732258534
259,59,crizotinib,BRCA,LR,TARGET,5.355431360675281,0.8,0.875,1,6,0,1,0.6666666666666667,0.2392964043352554,0.6716472623005909
260,60,crizotinib,BRCA,LR,TARGET,5.385287815685081,0.8,0.75,0,6,0,2,0.16666666666666663,0.24633191417755687,0.6858097238115268
261,61,crizotinib,BRCA,LR,TARGET,5.490391544151762,0.8,0.75,0,6,0,2,0.33333333333333337,0.23875550388339456,0.6708889296091658
262,62,crizotinib,BRCA,LR,TARGET,5.3609171876908555,0.8,0.5,1,3,3,1,0.5,0.2422649379580939,0.677559252010925
263,63,crizotinib,BRCA,LR,TARGET,5.364896871114885,0.8,0.625,2,3,3,0,1.0,0.22066002115001068,0.6307130336164206
264,64,crizotinib,BRCA,LR,TARGET,5.473354137258247,0.8,0.25,0,2,4,2,0.0,0.5014190952097473,2.3547611048477215
265,65,crizotinib,BRCA,LR,TARGET,5.3833298709069854,0.8,0.75,0,6,0,2,0.08333333333333331,0.24505400867421395,0.6832539642616569
266,66,crizotinib,BRCA,LR,TARGET,5.383150757281176,0.8,0.75,0,6,0,2,0.16666666666666669,0.2446610594978656,0.6824678340982198
267,67,crizotinib,BRCA,LR,TARGET,5.35590698925792,0.8,0.5,1,3,3,1,0.75,0.24234443007125825,0.6777738415134736
268,68,crizotinib,BRCA,LR,TARGET,5.4036576564682655,0.8,0.75,2,4,2,0,0.8333333333333334,0.2332598343124394,0.6595086910467567
269,69,crizotinib,BRCA,LR,TARGET,5.358048595122842,0.8,0.75,1,5,1,1,0.5833333333333333,0.2394919878832238,0.6719637668603952
270,70,crizotinib,BRCA,LR,TARGET,5.428988743186472,0.8,0.875,1,6,0,1,0.5833333333333333,0.21827075720845632,0.6291601507832422
271,71,crizotinib,BRCA,LR,TARGET,5.35438410192417,0.8,0.875,1,6,0,1,0.5,0.24003738684232873,0.6731092988742415
272,72,crizotinib,BRCA,LR,TARGET,5.5119618307335285,0.8,0.75,0,6,0,2,0.08333333333333331,0.24201889580332975,0.6773171991282725
273,73,crizotinib,BRCA,LR,TARGET,5.519304768063757,0.8,0.5,1,3,3,1,0.4166666666666667,0.2541133974687729,0.7020274464767042
274,74,crizotinib,BRCA,LR,TARGET,5.3854615849691525,0.8,0.625,0,5,1,2,0.25,0.2484679631899061,0.6900830766028593
275,75,crizotinib,BRCA,LR,TARGET,5.421949419231769,0.8,0.625,1,4,2,1,0.6666666666666667,0.2411894658653457,0.6573619524035336
276,76,crizotinib,BRCA,LR,TARGET,5.572629325904135,0.8,0.625,1,4,2,1,0.41666666666666663,0.2681508177564417,0.7331974159897277
277,77,crizotinib,BRCA,LR,TARGET,5.527074592481304,0.8,0.625,0,5,1,2,0.4166666666666667,0.2245305761935469,0.6418720457118671
278,78,crizotinib,BRCA,LR,TARGET,5.355583269200619,0.8,0.625,1,4,2,1,0.75,0.24037641382248331,0.6738010675258383
279,79,crizotinib,BRCA,LR,TARGET,5.600644039678508,0.8,0.375,0,3,3,2,0.25,0.27030771257650843,0.7358311904530253
280,80,crizotinib,BRCA,LR,TARGET,5.546200661764275,0.8,0.75,0,6,0,2,0.5,0.21849453942755495,0.6295343890527927
281,81,crizotinib,BRCA,LR,TARGET,5.3814494709013,0.8,0.625,0,5,1,2,0.5,0.24719375762679735,0.6875339119708231
282,82,crizotinib,BRCA,LR,TARGET,5.431156561210956,0.8,0.75,1,5,1,1,0.6666666666666667,0.22848768121237445,0.6497117573434065
283,83,crizotinib,BRCA,LR,TARGET,5.446310978593905,0.8,0.75,1,5,1,1,0.8333333333333334,0.20697250997789995,0.6055323123762942
284,84,crizotinib,BRCA,LR,TARGET,5.553337260336531,0.8,0.625,0,5,1,2,0.5833333333333334,0.2156461805255399,0.622984214509214
285,85,crizotinib,BRCA,LR,TARGET,5.559003780047292,0.8,0.5,1,3,3,1,0.33333333333333337,0.2740973653862468,0.7441407820762329
286,86,crizotinib,BRCA,LR,TARGET,5.55817224739471,0.8,0.5,0,4,2,2,0.33333333333333337,0.24558295341679623,0.6837095211464763
287,87,crizotinib,BRCA,LR,TARGET,5.416954673188317,0.8,0.75,0,6,0,2,0.0,0.24688521313196105,0.686931855102233
288,88,crizotinib,BRCA,LR,TARGET,5.3830875432576875,0.8,0.625,0,5,1,2,0.25,0.24844737107503057,0.6900415838428678
289,89,crizotinib,BRCA,LR,TARGET,5.356712206768472,0.8,0.5,1,3,3,1,0.75,0.24200278526986735,0.677065451915483
290,90,crizotinib,BRCA,LR,TARGET,5.445810901493173,0.8,0.5,1,3,3,1,0.5833333333333333,0.23865585816088528,0.6699092619497131
291,91,crizotinib,BRCA,LR,TARGET,5.555559954559548,0.8,0.75,0,6,0,2,0.33333333333333337,0.2134226068563902,0.6192107738225976
292,92,crizotinib,BRCA,LR,TARGET,5.352822990387749,0.8,0.5,2,2,4,0,0.9166666666666667,0.24343515042238845,0.679973561502492
293,93,crizotinib,BRCA,LR,TARGET,5.431202866207167,0.8,0.875,1,6,0,1,0.6666666666666667,0.2175014508166146,0.6276532754023549
294,94,crizotinib,BRCA,LR,TARGET,5.3813839309208396,0.8,0.75,0,6,0,2,0.33333333333333337,0.2464311727088091,0.6860094151166517
295,95,crizotinib,BRCA,LR,TARGET,5.356896059856993,0.8,0.625,1,4,2,1,0.6666666666666667,0.24008100027248422,0.6731531065085068
296,96,crizotinib,BRCA,LR,TARGET,5.556931396773255,0.8,0.625,0,5,1,2,0.4166666666666667,0.23121928847771453,0.6562259725754149
297,97,crizotinib,BRCA,LR,TARGET,5.354715815927522,0.8,0.25,0,2,4,2,0.0,0.2682828037354989,0.7300906156675667
298,98,crizotinib,BRCA,LR,TARGET,5.527501923442778,0.8,0.625,0,5,1,2,0.4166666666666667,0.2336112951670862,0.6595020411329647
299,99,crizotinib,BRCA,LR,TARGET,5.39322469081155,0.8,0.625,0,5,1,2,0.0,0.2508372305022925,0.6948269150611158
300,0,crizotinib,BRCA,LR,TARGET,5.5666950237915,0.85,0.6666666666666666,0,4,1,1,0.8,0.23500650846790672,0.6631179002644111
301,1,crizotinib,BRCA,LR,TARGET,5.635877928418787,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.23144741979946726,0.6564118132363186
302,2,crizotinib,BRCA,LR,TARGET,5.510948086019472,0.85,0.6666666666666666,0,4,1,1,0.19999999999999996,0.24531770116770715,0.683781134402461
303,3,crizotinib,BRCA,LR,TARGET,5.536659714138724,0.85,0.8333333333333334,0,5,0,1,0.6,0.24126710690441722,0.6756715312996976
304,4,crizotinib,BRCA,LR,TARGET,5.505404297439352,0.85,0.8333333333333334,1,4,1,0,1.0,0.1836362703763292,0.5462080012805888
305,5,crizotinib,BRCA,LR,TARGET,5.530189984308494,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.24200241387621627,0.6771468486930359
306,6,crizotinib,BRCA,LR,TARGET,5.647433305226859,0.85,0.8333333333333334,0,5,0,1,0.4,0.20851761579403458,0.6085353094279528
307,7,crizotinib,BRCA,LR,TARGET,5.509525519902155,0.85,0.8333333333333334,0,5,0,1,0.0,0.24405193666294586,0.6812498089704149
308,8,crizotinib,BRCA,LR,TARGET,5.642838268057856,0.85,0.8333333333333334,0,5,0,1,0.0,0.22345853990198739,0.6408092126369518
309,9,crizotinib,BRCA,LR,TARGET,5.623027242895517,0.85,0.6666666666666666,0,4,1,1,0.4,0.22542449120255903,0.6436445488727424
310,10,crizotinib,BRCA,LR,TARGET,5.513183553377536,0.85,0.6666666666666666,0,4,1,1,0.0,0.2483353252376088,0.6898176345211545
311,11,crizotinib,BRCA,LR,TARGET,5.612787534573096,0.85,0.8333333333333334,1,4,1,0,0.8,0.23303654325521217,0.6593331610877743
312,12,crizotinib,BRCA,LR,TARGET,5.625835458840161,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.22499292952868458,0.6432836576785287
313,13,crizotinib,BRCA,LR,TARGET,5.510491122764586,0.85,0.8333333333333334,0,5,0,1,0.0,0.24627791612282235,0.6857026335043138
314,14,crizotinib,BRCA,LR,TARGET,5.594476092173073,0.85,0.6666666666666666,0,4,1,1,0.8,0.21938215394447905,0.6317003231025512
315,15,crizotinib,BRCA,LR,TARGET,5.578538528140029,0.85,0.6666666666666666,0,4,1,1,0.8,0.232702016544187,0.6584901262604181
316,16,crizotinib,BRCA,LR,TARGET,5.611380036491482,0.85,0.5,0,3,2,1,0.6,0.24055395622866996,0.6739494478839396
317,17,crizotinib,BRCA,LR,TARGET,5.646373552723585,0.85,0.6666666666666666,0,4,1,1,0.19999999999999996,0.22732616785205792,0.6471190077656009
318,18,crizotinib,BRCA,LR,TARGET,5.604936347472906,0.85,0.8333333333333334,1,4,1,0,0.8,0.21732851648690898,0.6274254746174049
319,19,crizotinib,BRCA,LR,TARGET,5.5102032943647,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.24634922031264986,0.6858449453497362
320,20,crizotinib,BRCA,LR,TARGET,5.489853046191154,0.85,0.6666666666666666,1,3,2,0,1.0,0.23128230700224228,0.6554487837685915
321,21,crizotinib,BRCA,LR,TARGET,5.5069171801637555,0.85,0.6666666666666666,0,4,1,1,0.6,0.24628478238050908,0.6857159304601125
322,22,crizotinib,BRCA,LR,TARGET,5.635609817648937,0.85,0.8333333333333334,0,5,0,1,0.4,0.20904630499736362,0.6106747828168303
323,23,crizotinib,BRCA,LR,TARGET,5.684908366937291,0.85,0.5,0,3,2,1,0.0,0.28989344671373257,0.7825954223617266
324,24,crizotinib,BRCA,LR,TARGET,5.556281337211814,0.85,0.5,0,3,2,1,0.19999999999999996,0.25384521613412164,0.7008524406900395
325,25,crizotinib,BRCA,LR,TARGET,5.51126367782805,0.85,0.8333333333333334,0,5,0,1,0.0,0.24629022170097295,0.6857276233279309
326,26,crizotinib,BRCA,LR,TARGET,5.508381041446474,0.85,0.8333333333333334,0,5,0,1,0.0,0.24442576416511033,0.6819976006363765
327,27,crizotinib,BRCA,LR,TARGET,5.588327467778483,0.85,0.6666666666666666,0,4,1,1,0.4,0.23861841735237907,0.6703191257838764
328,28,crizotinib,BRCA,LR,TARGET,5.5088532320385175,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.24506695760327987,0.6832802810612574
329,29,crizotinib,BRCA,LR,TARGET,5.520138751657979,0.85,0.5,1,2,3,0,1.0,0.2041416689679767,0.5801139244797268
330,30,crizotinib,BRCA,LR,TARGET,5.6330053352790515,0.85,0.5,0,3,2,1,0.0,0.2812048985512619,0.7569689554416469
331,31,crizotinib,BRCA,LR,TARGET,5.64524658535203,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.22255653874159945,0.6378523255069357
332,32,crizotinib,BRCA,LR,TARGET,5.487338508559301,0.85,0.6666666666666666,1,3,2,0,1.0,0.2400854486290267,0.6732623777049138
333,33,crizotinib,BRCA,LR,TARGET,5.509217547003066,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.24435384872474764,0.6818534621899665
334,34,crizotinib,BRCA,LR,TARGET,5.604211239724991,0.85,0.6666666666666666,0,4,1,1,0.19999999999999996,0.23958469316990774,0.6721629735113354
335,35,crizotinib,BRCA,LR,TARGET,5.597441533104122,0.85,0.8333333333333334,0,5,0,1,0.4,0.2246583637294958,0.6421864239768348
336,36,crizotinib,BRCA,LR,TARGET,5.50511523857195,0.85,0.8333333333333334,0,5,0,1,1.0,0.24468387978814402,0.6825139779386453
337,37,crizotinib,BRCA,LR,TARGET,5.509283363554659,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.24540445285936333,0.6839550046838786
338,38,crizotinib,BRCA,LR,TARGET,5.489898058797227,0.85,0.6666666666666666,1,3,2,0,1.0,0.23807789352024541,0.6691110567836901
339,39,crizotinib,BRCA,LR,TARGET,5.571318339080455,0.85,0.8333333333333334,0,5,0,1,0.0,0.23143423145658995,0.6559834626947457
340,40,crizotinib,BRCA,LR,TARGET,5.507085506947357,0.85,1.0,1,5,0,0,1.0,0.18942377922763978,0.5544342127418498
341,41,crizotinib,BRCA,LR,TARGET,5.543155685720973,0.85,1.0,1,5,0,0,1.0,0.20897903899883033,0.6104779189441246
342,42,crizotinib,BRCA,LR,TARGET,5.594695847834158,0.85,0.8333333333333334,0,5,0,1,0.6,0.21426179753993665,0.6208267190606305
343,43,crizotinib,BRCA,LR,TARGET,5.511587357913516,0.85,0.8333333333333334,0,5,0,1,0.0,0.2467684425136846,0.6866838507151175
344,44,crizotinib,BRCA,LR,TARGET,5.509905868408442,0.85,0.8333333333333334,0,5,0,1,0.0,0.24534651377544925,0.6838398347815616
345,45,crizotinib,BRCA,LR,TARGET,5.511152191154052,0.85,0.8333333333333334,0,5,0,1,0.0,0.24687075471707412,0.6868888090284438
346,46,crizotinib,BRCA,LR,TARGET,5.592617019597434,0.85,0.8333333333333334,0,5,0,1,0.0,0.2356219617490318,0.6645636575946422
347,47,crizotinib,BRCA,LR,TARGET,5.610194682536605,0.85,0.8333333333333334,0,5,0,1,0.0,0.23593507597400867,0.6650270775484713
348,48,crizotinib,BRCA,LR,TARGET,5.5068302842949555,0.85,0.8333333333333334,0,5,0,1,0.8,0.24621643052246034,0.6855793359918595
349,49,crizotinib,BRCA,LR,TARGET,5.508541179461869,0.85,0.8333333333333334,0,5,0,1,0.4,0.244069478365886,0.6812847566607716
350,50,crizotinib,BRCA,LR,TARGET,5.494858779179326,0.85,1.0,1,5,0,0,1.0,0.24293881709591836,0.6790220082883582
351,51,crizotinib,BRCA,LR,TARGET,5.504447571786205,0.85,0.8333333333333334,0,5,0,1,1.0,0.2437775348244675,0.6807008855757144
352,52,crizotinib,BRCA,LR,TARGET,5.556770227572426,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.2403630598295801,0.6738623460344058
353,53,crizotinib,BRCA,LR,TARGET,5.542727715457705,0.85,0.6666666666666666,0,4,1,1,0.6,0.2462235189111223,0.6855952648980533
354,54,crizotinib,BRCA,LR,TARGET,5.53037903993126,0.85,0.8333333333333334,0,5,0,1,0.0,0.2424948271100319,0.6781340899617491
355,55,crizotinib,BRCA,LR,TARGET,5.495151015598953,0.85,1.0,1,5,0,0,1.0,0.24381216449735235,0.680768756264107
356,56,crizotinib,BRCA,LR,TARGET,5.517057587445039,0.85,0.8333333333333334,1,4,1,0,1.0,0.20512556910540147,0.5888355937716591
357,57,crizotinib,BRCA,LR,TARGET,5.504391138134627,0.85,1.0,1,5,0,0,1.0,0.23746957397272664,0.6680706131059487
358,58,crizotinib,BRCA,LR,TARGET,5.593642192057174,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.22810693055267564,0.6492777878462498
359,59,crizotinib,BRCA,LR,TARGET,5.616273943211455,0.85,0.8333333333333334,0,5,0,1,0.4,0.20989718324161097,0.6122142098767304
360,60,crizotinib,BRCA,LR,TARGET,5.560835798451175,0.85,0.6666666666666666,1,3,2,0,1.0,0.20944544839278548,0.6103163755887943
361,61,crizotinib,BRCA,LR,TARGET,5.540793745320699,0.85,0.8333333333333334,0,5,0,1,0.4,0.23480583528032306,0.6627343780307745
362,62,crizotinib,BRCA,LR,TARGET,5.53359800762979,0.85,0.3333333333333333,1,1,4,0,1.0,0.2427470613743192,0.6652544144379345
363,63,crizotinib,BRCA,LR,TARGET,5.509829487770614,0.85,0.8333333333333334,0,5,0,1,0.0,0.2452602217284627,0.6836672359751687
364,64,crizotinib,BRCA,LR,TARGET,5.593591799738163,0.85,0.8333333333333334,0,5,0,1,0.0,0.23372410067960603,0.6605788094780737
365,65,crizotinib,BRCA,LR,TARGET,5.495026084333232,0.85,1.0,1,5,0,0,1.0,0.24317338283412815,0.6794911335058177
366,66,crizotinib,BRCA,LR,TARGET,5.510534609686869,0.85,0.8333333333333334,0,5,0,1,0.0,0.2486205627837469,0.6903885725365558
367,67,crizotinib,BRCA,LR,TARGET,5.661687608319123,0.85,0.3333333333333333,0,2,3,1,0.19999999999999996,0.2845731745717045,0.7625905974061408
368,68,crizotinib,BRCA,LR,TARGET,5.661099323383538,0.85,0.5,0,3,2,1,0.19999999999999996,0.2637680247075804,0.7210307651373369
369,69,crizotinib,BRCA,LR,TARGET,5.569532662241064,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.22625546963859158,0.645564456724436
370,70,crizotinib,BRCA,LR,TARGET,5.509572553005193,0.85,0.6666666666666666,0,4,1,1,0.6,0.24856018554715756,0.690267567573723
371,71,crizotinib,BRCA,LR,TARGET,5.4878361896293875,0.85,0.6666666666666666,1,3,2,0,1.0,0.23800833453515188,0.6690494100412511
372,72,crizotinib,BRCA,LR,TARGET,5.64696818540542,0.85,0.6666666666666666,0,4,1,1,0.0,0.24980151327710712,0.6932786201479001
373,73,crizotinib,BRCA,LR,TARGET,5.511806352272725,0.85,0.8333333333333334,0,5,0,1,0.0,0.24669211901044422,0.6865312952268529
374,74,crizotinib,BRCA,LR,TARGET,5.646775057189917,0.85,0.6666666666666666,0,4,1,1,0.4,0.2506923705978875,0.6952559252045636
375,75,crizotinib,BRCA,LR,TARGET,5.676462770913436,0.85,0.16666666666666666,0,1,4,1,0.0,0.31323267994841303,0.8229861715559711
376,76,crizotinib,BRCA,LR,TARGET,5.611409550216895,0.85,0.8333333333333334,0,5,0,1,0.6,0.2122148810689267,0.617162438815149
377,77,crizotinib,BRCA,LR,TARGET,5.508785079718242,0.85,0.8333333333333334,0,5,0,1,0.4,0.24459179688513621,0.682329266373479
378,78,crizotinib,BRCA,LR,TARGET,5.5886473232778515,0.85,0.8333333333333334,0,5,0,1,0.19999999999999996,0.24187541101401502,0.6769677528123624
379,79,crizotinib,BRCA,LR,TARGET,5.630721620436491,0.85,0.6666666666666666,0,4,1,1,0.0,0.23075029414807535,0.6545091845287526
